Symbol,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
SYNA_120619C46,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,0:56.84:380117:0.0:0
SYNA_120619C46.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,U:57.18:426253:U:U,0:56.84:380117:0.0:0
SYNA_120619C47,5:46.92,5:48.09,5:46.3,5:53.65:3667939:0.3:0,5:59.01:3807061:0.3:0,5:58.64:1822357:0.3:0,5:59.82:1492561:0.3:0,5:61.15:1007686:0.3:0,5:60.41:774945:0.3:0,5:60.37:663970:0.3:0,U:60.09:2713989::,U:56.95:709930:U:U,5:57.18:426253:0.3:0,5:56.84:380117:0.3:0
SYNA_120619C48,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,0:56.84:380117:0.0:0
SYNA_120619C48.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,U:60.09:2713989::,0:56.95:709930:0.0:0,U:57.18:426253:U:U,0:56.84:380117:0.0:0
SYNA_120619C49,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,U:60.09:2713989::,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,0:56.84:380117:0.0:0
SYNA_120619C50,0:46.92,0:48.09,5:46.3,5:53.65:3667939:1.8:0,5:59.01:3807061:1.8:0,5:58.64:1822357:1.8:0,5:59.82:1492561:1.8:0,5:61.15:1007686:1.8:0,5:60.41:774945:1.8:0,5:60.37:663970:1.8:0,U:60.09:2713989::,5:56.95:709930:1.8:0,U:57.18:426253:U:U,5:56.84:380117:1.8:0
SYNA_120619C52.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,U:60.09:2713989::,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,[0:56.84:380117:0.0:0
SYNA_120619C53,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,[0:56.84:380117:0.0:0
SYNA_120619C53.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,[0:56.84:380117:0.0:0
SYNA_120619C54,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,[0:56.84:380117:0.0:0
SYNA_120619C54.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,U:61.15:1007686::,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,[0:56.84:380117:0.0:0
SYNA_121319C42,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,U:56.84:380117:U:U
