Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
IRBT_122719P40,U,U,U,1:44.91:2058638:1.01:1,2:44.93:1354224:0.92:2,3:45.13:929609:0.8:5,8:46.68:1218471:0.8:0,8:46.41:775660:0.53:2,10:45.22:466953:0.85:10,19:46.02:705222:0.85:0,19:46.51:683008:0.85:0
IRBT_122719P42,U,U,U,12:44.91:2058638:1.38:2,12:44.93:1354224:1.5:1,13:45.13:929609:1.5:0,13:46.68:1218471:1.02:1,14:46.41:775660:1.02:0,14:45.22:466953:1.02:0,14:46.02:705222:1.02:0,[14:46.51:683008:1.02:0
IRBT_122719P42.5,U,U,U,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_011720P30,U,U,U,U,279:44.93:1354224:0.15:0,279:45.13:929609:0.15:0,279:46.68:1218471:0.15:0,279:46.41:775660:0.15:0,279:45.22:466953:0.15:0,279:46.02:705222:0.15:1,[279:46.51:683008:0.15:0
IRBT_011720P32.5,U,U,U,U,96:44.93:1354224:0.3:10,98:45.13:929609:0.3:0,98:46.68:1218471:0.17:1,99:46.41:775660:0.15:3,102:45.22:466953:0.25:2,102:46.02:705222:0.25:0,[102:46.51:683008:0.25:0
IRBT_011720P35,U,U,U,U,566:44.93:1354224:0.45:6,572:45.13:929609:0.47:10,582:46.68:1218471:0.47:0,582:46.41:775660:0.47:0,582:45.22:466953:0.47:0,582:46.02:705222:0.47:0,[582:46.51:683008:0.47:0
IRBT_011720P37.5,U,U,U,U,131:44.93:1354224:0.88:1,131:45.13:929609:0.75:1,132:46.68:1218471:0.57:1,132:46.41:775660:0.57:0,132:45.22:466953:0.74:2,134:46.02:705222:0.69:1,[134:46.51:683008:0.69:0
IRBT_011720P40,U,U,U,U,601:44.93:1354224:1.48:13,609:45.13:929609:1.32:14,609:46.68:1218471:0.95:23,620:46.41:775660:0.95:0,620:45.22:466953:1.3:2,620:46.02:705222:1.3:0,[620:46.51:683008:1.3:0
IRBT_011720P42.5,U,U,U,U,107:44.93:1354224:2.26:11,113:45.13:929609:2.26:0,U:46.68:1218471::,108:46.41:775660:1.62:0,108:45.22:466953:1.62:0,109:46.02:705222:2.2:0,[109:46.51:683008:1.85:1
IRBT_011720P45,U,U,U,U,99:44.93:1354224:3.63:34,119:45.13:929609:3.11:1,U:46.68:1218471::,123:46.41:775660:2.6:10,123:45.22:466953:3.28:505,440:46.02:705222:3.28:0,[440:46.51:683008:3.0:3
IRBT_011720P47.5,U,U,U,U,1422:44.93:1354224:4.3:10,1422:45.13:929609:4.3:2,1422:46.68:1218471:4.3:0,1422:46.41:775660:4.0:1,1421:45.22:466953:4.6:12,1421:46.02:705222:4.6:0,[1421:46.51:683008:4.2:1
IRBT_011720P50,U,U,U,U,2661:44.93:1354224:4.7:0,2661:45.13:929609:5.93:4,2659:46.68:1218471:5.6:1,2659:46.41:775660:5.95:23,2639:45.22:466953:6.3:2,2639:46.02:705222:6.57:0,[2639:46.51:683008:5.7:4
IRBT_011720P52.5,U,U,U,U,467:44.93:1354224:8.2:0,467:45.13:929609:8.07:2,469:46.68:1218471:7.83:2,469:46.41:775660:7.85:5,469:45.22:466953:7.85:0,469:46.02:705222:7.8:105,[468:46.51:683008:7.8:0
IRBT_011720P55,U,U,U,U,1007:44.93:1354224:9.1:0,1007:45.13:929609:10.02:1,1007:46.68:1218471:10.02:0,1007:46.41:775660:10.15:21,1008:45.22:466953:10.15:0,1008:46.02:705222:9.87:3,[1006:46.51:683008:9.7:2
IRBT_011720P57.5,U,U,U,U,235:44.93:1354224:7.5:0,235:45.13:929609:7.5:0,235:46.68:1218471:7.5:0,235:46.41:775660:7.5:0,235:45.22:466953:7.5:0,235:46.02:705222:7.5:0,[235:46.51:683008:7.5:0
IRBT_011720P60,U,U,U,U,661:44.93:1354224:15.6:2,659:45.13:929609:15.6:0,659:46.68:1218471:15.6:0,659:46.41:775660:15.6:0,659:45.22:466953:15.6:0,659:46.02:705222:15.6:0,[659:46.51:683008:15.6:0
IRBT_011720P62.5,U,U,U,U,481:44.93:1354224:12.9:0,481:45.13:929609:12.9:0,481:46.68:1218471:12.9:0,481:46.41:775660:12.9:0,481:45.22:466953:12.9:0,481:46.02:705222:12.9:0,[481:46.51:683008:12.9:0
IRBT_011720P65,U,U,U,U,1677:44.93:1354224:17.48:0,1677:45.13:929609:17.48:0,U:46.68:1218471::,1670:46.41:775660:18.4:0,1670:45.22:466953:18.4:0,1670:46.02:705222:18.4:0,[1670:46.51:683008:21.0:5
IRBT_011720P67.5,U,U,U,U,447:44.93:1354224:19.81:0,447:45.13:929609:19.81:0,U:46.68:1218471::,447:46.41:775660:19.81:0,447:45.22:466953:19.81:0,447:46.02:705222:19.81:0,[447:46.51:683008:19.81:0
IRBT_011720P70,U,U,U,U,525:44.93:1354224:20.94:0,525:45.13:929609:20.94:0,523:46.68:1218471:20.94:0,523:46.41:775660:20.94:0,523:45.22:466953:20.94:0,523:46.02:705222:20.94:0,[523:46.51:683008:20.94:0
IRBT_011720P72.5,U,U,U,U,106:44.93:1354224:23.65:0,106:45.13:929609:23.65:0,106:46.68:1218471:23.65:0,106:46.41:775660:23.65:0,106:45.22:466953:23.65:0,106:46.02:705222:23.65:0,[106:46.51:683008:27.57:1
IRBT_011720P75,U,U,U,U,0:44.93:1354224:26.0:0,0:45.13:929609:26.0:0,U:46.68:1218471::,0:46.41:775660:26.0:0,0:45.22:466953:26.0:0,0:46.02:705222:26.0:0,0:46.51:683008:26.0:0
IRBT_011720P77.5,U,U,U,U,0:44.93:1354224:19.0:0,0:45.13:929609:19.0:0,0:46.68:1218471:19.0:0,0:46.41:775660:19.0:0,0:45.22:466953:19.0:0,0:46.02:705222:19.0:0,0:46.51:683008:19.0:0
IRBT_112219P39,U,U,U,U,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_112919P39,U,U,U,U,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,U:46.68:1218471::,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_120619P39,U,U,U,U,0:44.93:1354224:0.35:1,1:45.13:929609:0.2:1,U:46.68:1218471::,1:46.41:775660:0.11:0,1:45.22:466953:0.11:0,1:46.02:705222:0.11:0,1:46.51:683008:0.11:0
IRBT_121319P39,U,U,U,U,0:44.93:1354224:0.54:5,5:45.13:929609:0.54:0,5:46.68:1218471:0.2:1,6:46.41:775660:0.25:1,7:45.22:466953:0.25:0,7:46.02:705222:0.27:3,10:46.51:683008:0.27:0
IRBT_122719P39,U,U,U,U,0:44.93:1354224:0.69:1,1:45.13:929609:0.6:5,6:46.68:1218471:0.6:0,6:46.41:775660:0.6:0,6:45.22:466953:0.48:4,10:46.02:705222:0.48:0,10:46.51:683008:0.37:1
IRBT_122719P41,U,U,U,U,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.7:6,6:46.41:775660:0.8:1,7:45.22:466953:1.0:13,20:46.02:705222:1.0:0,20:46.51:683008:1.0:0
IRBT_122019P44.5,U,U,U,U,U,U,U,1:46.41:775660:1.75:114,110:45.22:466953:1.75:0,110:46.02:705222:1.85:108,[110:46.51:683008:1.67:2
IRBT_122019P45.5,U,U,U,U,U,U,U,18:46.41:775660:2.4:64,54:45.22:466953:2.75:18,58:46.02:705222:2.4:77,[81:46.51:683008:2.29:8
IRBT_122019P48,U,U,U,U,U,U,U,6:46.41:775660:3.63:1,7:45.22:466953:3.39:1,8:46.02:705222:3.39:0,[8:46.51:683008:3.39:0
IRBT_122019P49.5,U,U,U,U,U,U,U,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122019P49,U,U,U,U,U,U,U,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_011720P25,U,U,U,U,U,U,U,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122019P47,U,U,U,U,U,U,U,23:46.41:775660:3.04:1,23:45.22:466953:3.5:6,23:46.02:705222:3.5:0,[23:46.51:683008:2.65:129
IRBT_011720P22.5,U,U,U,U,U,U,U,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122019P43.5,U,U,U,U,U,U,U,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:1.5:5,[5:46.51:683008:1.3:1
IRBT_112219P44.5,U,U,U,U,U,U,U,0:46.41:775660:0.2:13,11:45.22:466953:0.4:8,12:46.02:705222:0.55:0,[12:46.51:683008:0.05:3
IRBT_122019P47.5,U,U,U,U,U,U,U,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_112219P45.5,U,U,U,U,U,U,U,0:46.41:775660:0.65:12,12:45.22:466953:0.29:4,16:46.02:705222:0.29:0,[16:46.51:683008:0.29:0
IRBT_112219P47.5,U,U,U,U,U,U,U,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122019P41.5,U,U,U,U,U,U,U,0:46.41:775660:0.57:5,5:45.22:466953:0.57:0,5:46.02:705222:0.57:0,5:46.51:683008:0.57:0
IRBT_112219P41.5,U,U,U,U,U,U,U,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_112219P50.5,U,U,U,U,U,U,U,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122019P48.5,U,U,U,U,U,U,U,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122019P46.5,U,U,U,U,U,U,U,31:46.41:775660:2.55:10,41:45.22:466953:2.6:30,71:46.02:705222:2.6:0,[71:46.51:683008:2.6:0
IRBT_122019P43,U,U,U,U,U,U,U,2:46.41:775660:1.23:1,3:45.22:466953:1.23:0,3:46.02:705222:1.23:0,[3:46.51:683008:1.23:0
IRBT_122019P50.5,U,U,U,U,U,U,U,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122019P42,U,U,U,U,U,U,U,2:46.41:775660:0.98:2,4:45.22:466953:1.15:4,8:46.02:705222:1.15:0,[8:46.51:683008:1.15:0
IRBT_112219P49.5,U,U,U,U,U,U,U,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122019P44,U,U,U,U,U,U,U,0:46.41:775660:1.35:4,4:45.22:466953:1.75:5,9:46.02:705222:1.75:0,[9:46.51:683008:1.75:0
IRBT_122019P42.5,U,U,U,U,U,U,U,0:46.41:775660:1.06:2,2:45.22:466953:1.06:0,2:46.02:705222:1.06:0,[2:46.51:683008:0.83:10
IRBT_122019P46,U,U,U,U,U,U,U,112:46.41:775660:2.25:17,117:45.22:466953:3.1:34,117:46.02:705222:2.65:15,[117:46.51:683008:2.15:106
IRBT_122019P51,U,U,U,U,U,U,U,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:6.3:4
IRBT_122019P41,U,U,U,U,U,U,U,U,0:45.22:466953:0.0:0,0:46.02:705222:0.7:3,3:46.51:683008:0.66:12
IRBT_122019P39,U,U,U,U,U,U,U,U,2:45.22:466953:0.48:10,12:46.02:705222:0.48:0,12:46.51:683008:0.48:0
IRBT_112219P40.5,U,U,U,U,U,U,U,U,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_112919P41.5,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,0:46.51:683008:0.05:50
IRBT_010320P41.5,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_010320P50,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_010320P45.5,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_010320P43.5,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_112919P47.5,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_112919P44.5,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.75:108,[108:46.51:683008:0.3:14
IRBT_010320P44.5,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_010320P50.5,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_010320P43,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_010320P46.5,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_010320P49.5,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_010320P44,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_010320P45,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_010320P51,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,[0:46.51:683008:5.99:2
IRBT_010320P42,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_010320P47.5,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_010320P42.5,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,[0:46.51:683008:1.4:1
IRBT_010320P48,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_010320P49,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_112919P45.5,U,U,U,U,U,U,U,U,U,0:46.02:705222:1.15:54,[54:46.51:683008:0.65:9
IRBT_010320P48.5,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_010320P47,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_010320P46,U,U,U,U,U,U,U,U,U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122019P51.5,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:0.0:0
IRBT_010320P51.5,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:0.0:0
