Symbol,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
SWKS_121319C97,0:98.48,1:98.72,1:98.16,1:98.64:1476697:5.15:0,1:100.44:1733122:5.15:0,1:100.38:1492618:5.99:1,0:101.59:4126748:5.99:0,0:101.14:7339110:5.99:0,0:98.75:2588345:5.99:0,0:99.42:2686047:5.99:0,0:60.09:2713989:5.99:0,7:96.04:2078849:2.1:12,12:96.41:1478516:2.05:6,[12:97.84:1766997:2.05:0
SWKS_121319C97.5,10:98.48,10:98.72,10:98.16,12:98.64:1476697:4.19:0,12:100.44:1733122:4.19:0,12:100.38:1492618:4.19:0,12:101.59:4126748:6.85:1,12:101.14:7339110:5.74:6,14:98.75:2588345:3.5:2,14:99.42:2686047:3.5:0,14:60.09:2713989:3.5:0,29:96.04:2078849:2.45:4,33:96.41:1478516:2.45:0,[33:97.84:1766997:2.35:5
SWKS_121319C98,0:98.48,5:98.72,5:98.16,5:98.64:1476697:4.51:0,5:100.44:1733122:4.5:2,7:100.38:1492618:4.5:0,7:101.59:4126748:7.02:1,8:101.14:7339110:5.0:4,8:98.75:2588345:3.5:4,10:99.42:2686047:3.5:0,10:60.09:2713989:3.5:0,10:96.04:2078849:3.5:0,10:96.41:1478516:3.5:0,[10:97.84:1766997:2.25:6
SWKS_121319C99,0:98.48,1:98.72,1:98.16,4:98.64:1476697:3.53:0,4:100.44:1733122:3.53:0,4:100.38:1492618:4.62:2,6:101.59:4126748:5.8:3,9:101.14:7339110:4.73:5,12:98.75:2588345:2.71:5,13:99.42:2686047:2.71:0,13:60.09:2713989:2.7:1,14:96.04:2078849:1.5:13,26:96.41:1478516:1.5:5,[29:97.84:1766997:1.77:25
SWKS_121319C100,0:98.48,2:98.72,2:98.16,4:98.64:1476697:3.32:2,4:100.44:1733122:3.6:6,10:100.38:1492618:4.3:17,19:101.59:4126748:5.35:5,19:101.14:7339110:3.59:35,47:98.75:2588345:2.35:40,78:99.42:2686047:2.36:15,80:60.09:2713989:1.6:2,84:96.04:2078849:1.1:11,88:96.41:1478516:1.05:33,[102:97.84:1766997:1.05:0
SWKS_121319C101,0:98.48,7:98.72,7:98.16,7:98.64:1476697:3.3:0,7:100.44:1733122:3.2:5,12:100.38:1492618:3.71:2,14:101.59:4126748:4.59:1,15:101.14:7339110:2.25:5,20:98.75:2588345:2.2:21,41:99.42:2686047:1.85:25,66:60.09:2713989:1.18:2,71:96.04:2078849:0.72:0,71:96.41:1478516:0.9:1,[72:97.84:1766997:1.06:36
SWKS_121319C102,0:98.48,5:98.72,8:98.16,8:98.64:1476697:2.87:0,8:100.44:1733122:2.7:9,14:100.38:1492618:3.2:4,14:101.59:4126748:4.3:312,298:101.14:7339110:2.6:25,297:98.75:2588345:2.6:0,297:99.42:2686047:1.5:5,U:60.09:2713989::,298:96.04:2078849:0.65:1,298:96.41:1478516:0.6:26,[318:97.84:1766997:0.77:12
SWKS_121319C103,0:98.48,0:98.72,1:98.16,1:98.64:1476697:2.45:0,1:100.44:1733122:3.06:6,6:100.38:1492618:2.8:1,6:101.59:4126748:3.8:98,53:101.14:7339110:2.1:52,62:98.75:2588345:1.3:7,69:99.42:2686047:1.17:35,81:60.09:2713989:1.17:0,84:96.04:2078849:0.56:1,84:96.41:1478516:0.56:0,[84:97.84:1766997:0.56:0
SWKS_121319C104,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:3.37:4,4:101.14:7339110:1.9:12,13:98.75:2588345:1.9:0,13:99.42:2686047:0.99:1,14:60.09:2713989:0.72:3,15:96.04:2078849:0.4:0,15:96.41:1478516:0.4:0,[15:97.84:1766997:0.4:6
SWKS_121319C105,0:98.48,1:98.72,1:98.16,2:98.64:1476697:1.4:0,2:100.44:1733122:2.35:12,6:100.38:1492618:2.2:11,11:101.59:4126748:2.6:2,12:101.14:7339110:1.55:12,18:98.75:2588345:1.05:1,18:99.42:2686047:1.05:0,18:60.09:2713989:0.47:2,U:96.04:2078849:U:U,27:96.41:1478516:0.25:0,[27:97.84:1766997:0.25:0
SWKS_121319C106,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,0:100.44:1733122:1.7:14,14:100.38:1492618:1.7:0,14:101.59:4126748:2.73:12,21:101.14:7339110:1.3:19,29:98.75:2588345:0.6:1,30:99.42:2686047:0.6:2,32:60.09:2713989:0.3:7,31:96.04:2078849:0.18:1,30:96.41:1478516:0.18:0,[30:97.84:1766997:0.25:2
SWKS_121319C107,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,0:100.44:1733122:1.0:8,7:100.38:1492618:1.0:0,7:101.59:4126748:1.85:3,9:101.14:7339110:1.0:23,21:98.75:2588345:0.55:34,42:99.42:2686047:0.55:0,42:60.09:2713989:0.24:5,42:96.04:2078849:0.15:0,42:96.41:1478516:0.15:0,[42:97.84:1766997:0.15:0
SWKS_121319C108,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:2.03:2,2:101.14:7339110:0.54:3,3:98.75:2588345:0.38:2,3:99.42:2686047:0.33:11,14:60.09:2713989:0.33:0,14:96.04:2078849:0.1:3,U:96.41:1478516:U:U,14:97.84:1766997:0.1:0
SWKS_122019C70,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,U:60.09:2713989::,U:96.04:2078849:U:U,0:96.41:1478516:0.0:0,0:97.84:1766997:0.0:0
SWKS_122019C75,1:98.48,1:98.72,1:98.16,1:98.64:1476697:22.03:0,1:100.44:1733122:22.03:0,1:100.38:1492618:22.03:0,1:101.59:4126748:22.03:0,1:101.14:7339110:22.03:0,1:98.75:2588345:22.03:0,1:99.42:2686047:22.03:0,1:60.09:2713989:22.03:0,U:96.04:2078849:U:U,1:96.41:1478516:22.03:0,1:97.84:1766997:22.03:0
SWKS_122019C80,7:98.48,7:98.72,6:98.16,6:98.64:1476697:19.3:0,6:100.44:1733122:19.3:0,6:100.38:1492618:20.75:1,7:101.59:4126748:20.75:0,7:101.14:7339110:20.75:0,7:98.75:2588345:19.15:12,17:99.42:2686047:19.15:1,18:60.09:2713989:19.15:0,15:96.04:2078849:16.38:1,16:96.41:1478516:16.38:0,16:97.84:1766997:16.38:0
SWKS_122019C82.5,15:98.48,17:98.72,17:98.16,17:98.64:1476697:17.1:2,19:100.44:1733122:18.15:3,22:100.38:1492618:18.15:0,22:101.59:4126748:18.15:0,22:101.14:7339110:18.15:0,22:98.75:2588345:16.54:1,23:99.42:2686047:16.54:0,23:60.09:2713989:16.54:0,23:96.04:2078849:16.54:0,23:96.41:1478516:16.54:0,23:97.84:1766997:16.54:0
SWKS_122019C85,42:98.48,42:98.72,48:98.16,48:98.64:1476697:14.41:6,52:100.44:1733122:15.3:2,52:100.38:1492618:15.3:0,52:101.59:4126748:15.3:0,52:101.14:7339110:15.3:0,52:98.75:2588345:14.8:30,48:99.42:2686047:14.8:0,U:60.09:2713989::,U:96.04:2078849:U:U,U:96.41:1478516:U:U,49:97.84:1766997:12.6:1
SWKS_122019C87.5,16:98.48,32:98.72,32:98.16,32:98.64:1476697:11.66:1,33:100.44:1733122:11.66:0,33:100.38:1492618:13.7:3,35:101.59:4126748:13.7:0,35:101.14:7339110:11.02:1,36:98.75:2588345:12.04:5,35:99.42:2686047:12.04:0,35:60.09:2713989:10.29:1,U:96.04:2078849:U:U,U:96.41:1478516:U:U,27:97.84:1766997:9.42:0
SWKS_122019C90,2098:98.48,1594:98.72,1594:98.16,1594:98.64:1476697:9.77:14,1603:100.44:1733122:10.93:4,1603:100.38:1492618:11.5:7,1598:101.59:4126748:12.63:41,1615:101.14:7339110:11.61:41,1604:98.75:2588345:9.5:18,1604:99.42:2686047:9.67:9,1605:60.09:2713989:9.47:1,1608:96.04:2078849:6.91:0,U:96.41:1478516:U:U,1608:97.84:1766997:7.93:1
SWKS_122019C92.5,135:98.48,136:98.72,137:98.16,136:98.64:1476697:8.0:4,133:100.44:1733122:9.0:9,133:100.38:1492618:9.47:1,134:101.59:4126748:10.25:12,140:101.14:7339110:9.4:5,143:98.75:2588345:9.4:0,143:99.42:2686047:7.65:4,U:60.09:2713989::,147:96.04:2078849:4.9:0,147:96.41:1478516:5.6:2,147:97.84:1766997:5.8:6
SWKS_122019C95,189:98.48,176:98.72,171:98.16,279:98.64:1476697:6.63:10,269:100.44:1733122:7.27:7,273:100.38:1492618:7.8:14,274:101.59:4126748:9.2:144,281:101.14:7339110:7.25:241,245:98.75:2588345:5.5:31,257:99.42:2686047:5.58:18,258:60.09:2713989:4.8:18,328:96.04:2078849:3.3:141,393:96.41:1478516:3.6:57,[387:97.84:1766997:4.43:126
SWKS_122019C97.5,102:98.48,104:98.72,106:98.16,106:98.64:1476697:5.03:10,107:100.44:1733122:6.3:4,106:100.38:1492618:6.07:46,120:101.59:4126748:7.2:45,120:101.14:7339110:5.5:61,135:98.75:2588345:3.88:28,139:99.42:2686047:4.1:8,U:60.09:2713989::,157:96.04:2078849:2.25:19,155:96.41:1478516:2.34:3,[156:97.84:1766997:2.85:3
SWKS_122019C100,231:98.48,2265:98.72,2332:98.16,2348:98.64:1476697:3.9:582,2472:100.44:1733122:4.8:340,2680:100.38:1492618:4.7:154,2719:101.59:4126748:5.6:1318,3028:101.14:7339110:3.94:741,3904:98.75:2588345:2.6:384,4147:99.42:2686047:2.69:421,U:60.09:2713989::,4318:96.04:2078849:1.27:173,4353:96.41:1478516:1.38:102,[4399:97.84:1766997:1.8:116
SWKS_122019C105,285:98.48,292:98.72,365:98.16,384:98.64:1476697:1.85:31,400:100.44:1733122:2.65:106,452:100.38:1492618:2.45:244,566:101.59:4126748:3.4:960,1149:101.14:7339110:1.8:1404,1830:98.75:2588345:1.1:264,1991:99.42:2686047:0.9:44,U:60.09:2713989::,1998:96.04:2078849:0.3:108,1976:96.41:1478516:0.4:17,[1975:97.84:1766997:0.52:107
SWKS_122019C110,61:98.48,78:98.72,108:98.16,141:98.64:1476697:0.85:461,544:100.44:1733122:1.2:80,571:100.38:1492618:1.2:245,732:101.59:4126748:1.71:343,828:101.14:7339110:0.67:786,1029:98.75:2588345:0.35:72,1051:99.42:2686047:0.3:62,1015:60.09:2713989:0.15:260,889:96.04:2078849:0.1:14,U:96.41:1478516:.0:U,877:97.84:1766997:0.15:143
SWKS_122019C115,292:98.48,297:98.72,298:98.16,302:98.64:1476697:0.28:106,406:100.44:1733122:0.5:206,405:100.38:1492618:0.52:115,490:101.59:4126748:0.85:295,560:101.14:7339110:0.25:141,560:98.75:2588345:0.15:1088,1390:99.42:2686047:0.15:296,U:60.09:2713989::,1750:96.04:2078849:0.03:0,1750:96.41:1478516:0.06:31,1781:97.84:1766997:0.06:0
SWKS_122019C120,647:98.48,636:98.72,631:98.16,632:98.64:1476697:0.1:16,631:100.44:1733122:0.2:50,655:100.38:1492618:0.25:31,686:101.59:4126748:0.36:281,839:101.14:7339110:0.07:97,855:98.75:2588345:0.05:157,1008:99.42:2686047:0.04:2,U:60.09:2713989::,1005:96.04:2078849:0.03:3,1002:96.41:1478516:0.03:0,1002:97.84:1766997:0.03:0
SWKS_112219C101,U,U,U,0:98.64:1476697:2.35:11,11:100.44:1733122:3.3:28,31:100.38:1492618:3.2:41,64:101.59:4126748:4.11:106,132:101.14:7339110:1.85:120,131:98.75:2588345:0.7:93,169:99.42:2686047:0.72:84,201:60.09:2713989:0.25:53,223:96.04:2078849:0.05:8,221:96.41:1478516:0.05:8,[225:97.84:1766997:0.02:1
SWKS_112219C102,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:2.9:11,5:100.38:1492618:2.7:47,44:101.59:4126748:3.7:563,403:101.14:7339110:1.41:329,400:98.75:2588345:0.45:104,412:99.42:2686047:0.46:167,480:60.09:2713989:0.15:150,432:96.04:2078849:0.03:18,420:96.41:1478516:0.03:9,[412:97.84:1766997:0.02:8
SWKS_112219C103,U,U,U,0:98.64:1476697:1.5:3,2:100.44:1733122:2.39:144,137:100.38:1492618:2.3:161,250:101.59:4126748:3.29:197,342:101.14:7339110:1.05:183,377:98.75:2588345:0.3:75,399:99.42:2686047:0.27:87,U:60.09:2713989::,395:96.04:2078849:0.02:1,395:96.41:1478516:0.03:5,[390:97.84:1766997:0.01:12
SWKS_112219C104,U,U,U,0:98.64:1476697:1.2:13,13:100.44:1733122:1.95:13,22:100.38:1492618:1.95:65,81:101.59:4126748:2.85:743,668:101.14:7339110:0.74:208,543:98.75:2588345:0.28:23,540:99.42:2686047:0.17:28,531:60.09:2713989:0.15:21,U:96.04:2078849:U:U,535:96.41:1478516:0.04:1,[534:97.84:1766997:0.04:0
SWKS_112219C99,U,U,U,0:98.64:1476697:3.15:5,5:100.44:1733122:3.9:18,23:100.38:1492618:4.1:27,36:101.59:4126748:5.11:20,46:101.14:7339110:3.1:85,73:98.75:2588345:1.5:28,85:99.42:2686047:1.5:34,93:60.09:2713989:0.81:280,317:96.04:2078849:0.12:80,338:96.41:1478516:0.1:30,[358:97.84:1766997:0.03:104
SWKS_112919C101,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:3.65:2,2:100.38:1492618:3.3:44,46:101.59:4126748:4.3:72,109:101.14:7339110:2.25:7,111:98.75:2588345:1.31:26,118:99.42:2686047:1.15:13,131:60.09:2713989:0.45:24,158:96.04:2078849:0.3:11,167:96.41:1478516:0.3:0,[167:97.84:1766997:0.2:9
SWKS_112919C102,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:3.0:24,24:100.38:1492618:2.8:333,318:101.59:4126748:3.85:160,357:101.14:7339110:2.0:105,361:98.75:2588345:1.05:59,342:99.42:2686047:0.74:235,531:60.09:2713989:0.3:49,536:96.04:2078849:0.1:29,543:96.41:1478516:0.07:3,[540:97.84:1766997:0.1:13
SWKS_112919C103,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:2.2:8,8:100.38:1492618:2.35:15,23:101.59:4126748:3.2:123,129:101.14:7339110:1.2:92,196:98.75:2588345:0.7:76,266:99.42:2686047:0.49:16,U:60.09:2713989::,262:96.04:2078849:0.1:0,262:96.41:1478516:0.1:1,[263:97.84:1766997:0.1:0
SWKS_112919C104,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:1.87:17,10:100.38:1492618:2.0:18,20:101.59:4126748:2.87:60,55:101.14:7339110:1.25:16,51:98.75:2588345:1.25:0,51:99.42:2686047:0.38:1,U:60.09:2713989:.:,50:96.04:2078849:0.05:0,50:96.41:1478516:0.05:0,[50:97.84:1766997:0.05:0
SWKS_112919C99,U,U,U,0:98.64:1476697:3.6:1,1:100.44:1733122:4.6:16,9:100.38:1492618:4.1:3,12:101.59:4126748:5.3:10,11:101.14:7339110:3.0:23,19:98.75:2588345:1.92:41,38:99.42:2686047:2.0:23,U:60.09:2713989::,199:96.04:2078849:0.54:34,211:96.41:1478516:0.45:45,[235:97.84:1766997:0.7:50
SWKS_120619C101,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:3.2:6,5:101.59:4126748:4.3:5,10:101.14:7339110:2.87:7,13:98.75:2588345:1.6:48,48:99.42:2686047:1.5:37,79:60.09:2713989:1.5:0,80:96.04:2078849:0.5:5,85:96.41:1478516:0.5:18,[91:97.84:1766997:0.56:7
SWKS_120619C102,U,U,U,0:98.64:1476697:2.2:2,2:100.44:1733122:2.8:2,4:100.38:1492618:3.0:6,5:101.59:4126748:3.7:18,19:101.14:7339110:2.12:17,22:98.75:2588345:1.17:33,39:99.42:2686047:1.15:14,U:60.09:2713989::,77:96.04:2078849:0.4:21,92:96.41:1478516:0.29:11,[102:97.84:1766997:0.4:7
SWKS_120619C103,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:2.75:5,5:100.38:1492618:2.5:15,17:101.59:4126748:3.34:23,33:101.14:7339110:1.62:232,135:98.75:2588345:0.93:1,135:99.42:2686047:0.95:71,155:60.09:2713989:0.95:0,155:96.04:2078849:0.95:0,155:96.41:1478516:0.95:0,[155:97.84:1766997:0.29:5
SWKS_120619C104,U,U,U,0:98.64:1476697:1.57:4,4:100.44:1733122:2.05:5,9:100.38:1492618:2.05:0,9:101.59:4126748:3.24:3,11:101.14:7339110:1.07:1,12:98.75:2588345:0.75:7,10:99.42:2686047:0.66:6,12:60.09:2713989:0.66:0,12:96.04:2078849:0.66:0,12:96.41:1478516:0.66:0,[12:97.84:1766997:0.66:0
SWKS_120619C99,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:4.25:2,2:100.38:1492618:4.6:10,12:101.59:4126748:4.6:0,12:101.14:7339110:3.47:19,21:98.75:2588345:2.5:25,38:99.42:2686047:2.1:1,U:60.09:2713989::,35:96.04:2078849:1.05:9,37:96.41:1478516:0.9:4,[37:97.84:1766997:1.25:19
SWKS_122719C100,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:5.11:2,2:100.38:1492618:5.11:0,2:101.59:4126748:5.78:15,15:101.14:7339110:3.97:38,28:98.75:2588345:3.66:2,29:99.42:2686047:2.89:23,49:60.09:2713989:2.59:1,54:96.04:2078849:1.51:8,52:96.41:1478516:1.77:10,[56:97.84:1766997:1.77:0
SWKS_122719C101,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:4.3:2,2:101.59:4126748:5.15:13,15:101.14:7339110:2.57:3,14:98.75:2588345:2.65:19,25:99.42:2686047:2.5:21,U:60.09:2713989::,23:96.04:2078849:1.3:1,23:96.41:1478516:1.32:7,[30:97.84:1766997:1.6:1
SWKS_122719C102,U,U,U,0:98.64:1476697:3.0:5,5:100.44:1733122:3.0:0,5:100.38:1492618:3.0:0,5:101.59:4126748:4.78:9,12:101.14:7339110:3.15:12,22:98.75:2588345:2.25:22,40:99.42:2686047:2.2:27,61:60.09:2713989:2.2:0,61:96.04:2078849:1.1:1,62:96.41:1478516:1.15:48,[107:97.84:1766997:1.15:0
SWKS_122719C103,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:2.85:6,6:100.38:1492618:2.85:0,6:101.59:4126748:4.15:24,30:101.14:7339110:2.91:7,28:98.75:2588345:2.91:0,28:99.42:2686047:1.9:10,U:60.09:2713989::,21:96.04:2078849:1.05:4,17:96.41:1478516:1.05:0,[17:97.84:1766997:1.05:0
SWKS_122719C104,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:3.5:5,2:101.14:7339110:2.55:9,5:98.75:2588345:2.55:0,5:99.42:2686047:2.55:0,5:60.09:2713989:2.55:0,5:96.04:2078849:0.8:10,15:96.41:1478516:0.8:0,[15:97.84:1766997:0.9:4
SWKS_122719C105,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:3.37:62,46:101.14:7339110:1.8:2,45:98.75:2588345:1.4:3,45:99.42:2686047:1.2:3,48:60.09:2713989:0.92:12,U:96.04:2078849:U:U,U:96.41:1478516:U:U,[65:97.84:1766997:0.6:34
SWKS_122719C106,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:1.85:5,5:100.38:1492618:1.85:0,5:101.59:4126748:1.85:0,5:101.14:7339110:1.85:0,5:98.75:2588345:1.85:0,5:99.42:2686047:1.85:0,5:60.09:2713989:1.85:0,U:96.04:2078849:U:U,U:96.41:1478516:U:U,6:97.84:1766997:0.42:0
SWKS_122719C107,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:1.0:3,1:98.75:2588345:0.87:191,192:99.42:2686047:0.9:1,193:60.09:2713989:0.62:4,194:96.04:2078849:0.28:0,U:96.41:1478516:U:U,194:97.84:1766997:0.32:0
SWKS_122719C94,U,U,U,0:98.64:1476697:7.12:4,4:100.44:1733122:7.12:0,4:100.38:1492618:7.12:0,4:101.59:4126748:7.12:0,4:101.14:7339110:7.12:0,4:98.75:2588345:7.12:0,4:99.42:2686047:7.12:0,4:60.09:2713989:7.12:0,4:96.04:2078849:7.12:0,4:96.41:1478516:7.12:0,[4:97.84:1766997:7.12:0
SWKS_122719C94.5,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,0:60.09:2713989:0.0:0,0:96.04:2078849:0.0:0,0:96.41:1478516:4.45:5,[5:97.84:1766997:4.45:0
SWKS_122719C95,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:8.7:3,3:101.14:7339110:6.22:1,4:98.75:2588345:6.22:0,4:99.42:2686047:6.22:0,4:60.09:2713989:5.15:1,4:96.04:2078849:5.15:0,4:96.41:1478516:5.15:0,[4:97.84:1766997:5.15:0
SWKS_122719C95.5,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,U:60.09:2713989::,20:96.04:2078849:3.9:0,20:96.41:1478516:3.9:0,[20:97.84:1766997:3.9:0
SWKS_122719C96,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:5.0:2,2:99.42:2686047:5.0:0,2:60.09:2713989:5.0:0,2:96.04:2078849:5.0:0,2:96.41:1478516:5.0:0,[2:97.84:1766997:3.95:2
SWKS_122719C96.5,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,0:60.09:2713989:0.0:0,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_122719C97,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,0:60.09:2713989:0.0:0,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_122719C97.5,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:5.5:1,1:98.75:2588345:5.5:0,1:99.42:2686047:4.3:1,U:60.09:2713989::,6:96.04:2078849:2.44:5,10:96.41:1478516:2.44:0,[10:97.84:1766997:2.44:0
SWKS_122719C98,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:3.92:1,1:98.75:2588345:3.92:0,1:99.42:2686047:3.88:6,U:60.09:2713989::,7:96.04:2078849:2.5:0,7:96.41:1478516:2.39:17,[24:97.84:1766997:2.85:4
SWKS_122719C98.5,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,U:60.09:2713989::,3:96.04:2078849:3.52:0,3:96.41:1478516:3.52:0,[3:97.84:1766997:2.51:8
SWKS_122719C99,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:5.29:7,7:101.59:4126748:5.29:0,7:101.14:7339110:4.3:12,11:98.75:2588345:3.55:4,14:99.42:2686047:3.35:5,19:60.09:2713989:3.07:1,17:96.04:2078849:2.1:14,24:96.41:1478516:2.1:0,[24:97.84:1766997:2.57:2
SWKS_122719C99.5,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:4.7:1,1:100.38:1492618:4.7:0,1:101.59:4126748:6.3:6,5:101.14:7339110:6.3:0,5:98.75:2588345:3.29:17,22:99.42:2686047:3.11:12,U:60.09:2713989::,46:96.04:2078849:2.1:9,43:96.41:1478516:2.1:0,[43:97.84:1766997:2.1:0
SWKS_121319C109,U,U,U,U,0:100.44:1733122:0.85:6,6:100.38:1492618:1.1:2,6:101.59:4126748:1.41:2,8:101.14:7339110:0.32:2,6:98.75:2588345:0.32:0,6:99.42:2686047:0.3:2,U:60.09:2713989::,6:96.04:2078849:0.3:0,6:96.41:1478516:0.3:0,6:97.84:1766997:0.3:0
SWKS_121319C110,U,U,U,U,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:1.35:2,2:101.14:7339110:0.38:2,2:98.75:2588345:0.38:0,2:99.42:2686047:0.38:0,2:60.09:2713989:0.38:0,2:96.04:2078849:0.38:0,2:96.41:1478516:0.38:0,2:97.84:1766997:0.38:0
SWKS_122719C108,U,U,U,U,0:100.44:1733122:1.5:12,6:100.38:1492618:1.7:2,9:101.59:4126748:2.35:1,10:101.14:7339110:0.72:1,11:98.75:2588345:0.72:0,11:99.42:2686047:0.65:2,U:60.09:2713989::,13:96.04:2078849:0.65:0,U:96.41:1478516:U:U,13:97.84:1766997:0.65:0
SWKS_122719C109,U,U,U,U,30:100.44:1733122:1.4:26,37:100.38:1492618:1.4:0,37:101.59:4126748:2.15:6,37:101.14:7339110:0.85:35,57:98.75:2588345:0.55:40,87:99.42:2686047:0.55:0,U:60.09:2713989::,97:96.04:2078849:0.4:0,97:96.41:1478516:0.4:0,97:97.84:1766997:0.4:0
SWKS_122719C110,U,U,U,U,0:100.44:1733122:1.37:7,7:100.38:1492618:1.3:29,36:101.59:4126748:1.75:26,27:101.14:7339110:0.85:7,33:98.75:2588345:0.85:0,33:99.42:2686047:0.85:0,33:60.09:2713989:0.85:0,33:96.04:2078849:0.85:0,33:96.41:1478516:0.85:0,33:97.84:1766997:0.18:10
SWKS_121319C111,U,U,U,U,U,U,5:101.59:4126748:0.75:0,5:101.14:7339110:0.75:0,5:98.75:2588345:0.75:0,5:99.42:2686047:0.75:0,5:60.09:2713989:0.75:0,U:96.04:2078849:U:U,5:96.41:1478516:0.75:0,5:97.84:1766997:0.75:0
SWKS_122719C115,U,U,U,U,U,U,4:101.59:4126748:0.73:15,14:101.14:7339110:0.3:26,37:98.75:2588345:0.2:3,40:99.42:2686047:0.2:0,40:60.09:2713989:0.2:0,U:96.04:2078849:U:U,U:96.41:1478516:U:U,40:97.84:1766997:0.2:0
SWKS_011720C100,U,U,U,U,U,U,U,U,1233:98.75:2588345:4.0:86,1236:99.42:2686047:3.87:48,1243:60.09:2713989:3.0:177,1322:96.04:2078849:2.45:112,1326:96.41:1478516:2.65:14,[1338:97.84:1766997:3.0:87
SWKS_011720C105,U,U,U,U,U,U,U,U,916:98.75:2588345:2.08:64,936:99.42:2686047:2.0:33,944:60.09:2713989:1.45:49,923:96.04:2078849:1.03:76,887:96.41:1478516:1.12:5,[889:97.84:1766997:1.35:58
