Symbol,20191023,20191024,20191025,20191028,20191029,20191030,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
ROKU_112219C162.5,0.0,0,0,0,0,0,0.0,1:140.51,2:139.57,4:141.05,98:118.46:52644159:0.45:24,92:121.94:19173380:0.21:8,92:129.21:20638338:0.28:9,95:135.35:24213386:0.37:183,208:142.37:20539499:0.9:57,223:148.7:26177439:1.76:273,269:157.3:26521332:3.95:2586,1119:160.12:27647305:4.2:11355,3317:158.93:25639047:2.4:8248,2978:155.91:21562539:0.52:11255,[3702:158.75:14819880:0.01:16382
ROKU_120619C143,0.0,0,0,0,0,0,0.0,0:140.51,1:139.57,1:141.05,8:118.46:52644159:1.89:18,16:121.94:19173380:1.69:2,15:129.21:20638338:2.7:3,16:135.35:24213386:4.55:8,18:142.37:20539499:7.72:1402,730:148.7:26177439:11.62:542,299:157.3:26521332:18.01:137,254:160.12:27647305:21.25:39,238:158.93:25639047:16.7:19,239:155.91:21562539:16.35:10,236:158.75:14819880:17.32:58
ROKU_121319C148,0.0,0,0,0,0,0,1.0,1:140.51,1:139.57,1:141.05,1:118.46:52644159:3.0:1,2:121.94:19173380:1.54:3,3:129.21:20638338:1.54:0,3:135.35:24213386:1.54:0,3:142.37:20539499:6.89:1,4:148.7:26177439:10.1:31,20:157.3:26521332:15.6:14,16:160.12:27647305:20.1:36,34:158.93:25639047:17.39:24,32:155.91:21562539:17.39:0,[32:158.75:14819880:15.35:1
ROKU_120619C162.5,0.0,0,0,0,0,0,9.0,9:140.51,10:139.57,10:141.05,15:118.46:52644159:0.67:8,17:121.94:19173380:0.69:4,13:129.21:20638338:0.67:2,14:135.35:24213386:1.02:2,15:142.37:20539499:2.23:33,41:148.7:26177439:3.76:6,42:157.3:26521332:6.8:192,106:160.12:27647305:7.8:440,261:158.93:25639047:7.02:156,256:155.91:21562539:5.1:369,[421:158.75:14819880:5.57:229
ROKU_121319C167.5,0.0,0,0,0,0,0,0.0,0:140.51,5:139.57,6:141.05,6:118.46:52644159:1.2:1,6:121.94:19173380:1.2:0,6:129.21:20638338:1.2:0,6:135.35:24213386:1.2:0,6:142.37:20539499:1.74:1,6:148.7:26177439:3.88:3,7:157.3:26521332:6.69:680,522:160.12:27647305:8.76:123,568:158.93:25639047:6.45:27,570:155.91:21562539:5.95:37,[604:158.75:14819880:5.45:5
ROKU_120619C146,0.0,0,0,0,0,0,0.0,1:140.51,2:139.57,2:141.05,12:118.46:52644159:1.49:73,81:121.94:19173380:1.33:32,111:129.21:20638338:2.15:105,82:135.35:24213386:3.65:78,124:142.37:20539499:6.15:20,129:148.7:26177439:9.8:65,150:157.3:26521332:15.6:29,134:160.12:27647305:19.7:39,125:158.93:25639047:11.72:1,125:155.91:21562539:14.8:25,[106:158.75:14819880:15.05:17
ROKU_120619C152.5,0.0,0,0,0,0,0,1.0,1:140.51,6:139.57,8:141.05,13:118.46:52644159:1.24:14,13:121.94:19173380:0.82:1,13:129.21:20638338:1.54:7,16:135.35:24213386:2.37:5,19:142.37:20539499:4.2:19,27:148.7:26177439:6.85:113,62:157.3:26521332:12.4:213,187:160.12:27647305:16.2:148,285:158.93:25639047:12.15:203,219:155.91:21562539:9.65:49,[219:158.75:14819880:10.4:31
ROKU_112919C167.5,0.0,0,0,0,0,0,2.0,23:140.51,70:139.57,70:141.05,70:118.46:52644159:0.43:17,71:121.94:19173380:0.23:5,71:129.21:20638338:0.25:1,72:135.35:24213386:0.46:15,80:142.37:20539499:0.84:32,87:148.7:26177439:2.1:34,111:157.3:26521332:3.95:879,755:160.12:27647305:4.3:1117,654:158.93:25639047:3.15:700,703:155.91:21562539:1.73:1194,[761:158.75:14819880:1.84:974
ROKU_121319C152.5,0.0,0,0,0,0,0,0.0,0:140.51,0:139.57,0:141.05,U:118.46:52644159::,2:121.94:19173380:9.98:0,2:129.21:20638338:1.93:10,8:135.35:24213386:3.0:1,9:142.37:20539499:4.55:8,8:148.7:26177439:8.39:35,34:157.3:26521332:13.2:134,106:160.12:27647305:15.04:17,117:158.93:25639047:13.14:31,93:155.91:21562539:11.48:12,[94:158.75:14819880:12.39:22
ROKU_121319C137,U,U,U,U,U,U,0.0,0:140.51,0:139.57,0:141.05,4:118.46:52644159:3.6:4,5:121.94:19173380:3.6:0,5:129.21:20638338:5.45:6,11:135.35:24213386:7.92:46,20:142.37:20539499:11.24:17,26:148.7:26177439:16.68:11,30:157.3:26521332:23.63:3,31:160.12:27647305:26.75:5,40:158.93:25639047:22.05:0,40:155.91:21562539:23.3:13,36:158.75:14819880:23.3:0
ROKU_121319C120,U,U,U,U,U,U,U,0:140.51,0:139.57,0:141.05,1:118.46:52644159:8.1:21,19:121.94:19173380:9.0:71,71:129.21:20638338:13.45:22,73:135.35:24213386:16.2:18,84:142.37:20539499:23.49:56,89:148.7:26177439:31.39:13,100:157.3:26521332:38.5:15,96:160.12:27647305:41.29:4,95:158.93:25639047:39.17:3,93:155.91:21562539:39.17:0,93:158.75:14819880:39.17:0
ROKU_121319C125,U,U,U,U,U,U,U,0:140.51,0:139.57,0:141.05,0:118.46:52644159:6.6:110,79:121.94:19173380:6.71:24,97:129.21:20638338:11.0:66,146:135.35:24213386:14.85:48,131:142.37:20539499:20.35:12,123:148.7:26177439:25.61:53,75:157.3:26521332:34.13:4,72:160.12:27647305:38.2:2,70:158.93:25639047:32.23:0,70:155.91:21562539:32.9:13,71:158.75:14819880:35.6:10
ROKU_121319C130,U,U,U,U,U,U,U,0:140.51,20:139.57,20:141.05,20:118.46:52644159:4.87:102,51:121.94:19173380:5.15:23,67:129.21:20638338:7.85:43,88:135.35:24213386:11.9:41,86:142.37:20539499:16.62:12,75:148.7:26177439:22.7:12,75:157.3:26521332:28.69:19,82:160.12:27647305:33.97:3,80:158.93:25639047:27.1:14,89:155.91:21562539:27.1:0,89:158.75:14819880:27.1:0
ROKU_121319C134,U,U,U,U,U,U,U,9:140.51,9:139.57,9:141.05,9:118.46:52644159:6.96:3,12:121.94:19173380:4.1:4,16:129.21:20638338:6.55:9,15:135.35:24213386:9.09:47,37:142.37:20539499:11.76:24,32:148.7:26177439:19.49:15,31:157.3:26521332:26.2:8,26:160.12:27647305:26.2:0,28:158.93:25639047:21.55:0,28:155.91:21562539:21.55:0,28:158.75:14819880:21.55:0
ROKU_121319C135,U,U,U,U,U,U,U,0:140.51,0:139.57,0:141.05,0:118.46:52644159:3.65:35,23:121.94:19173380:3.71:21,37:129.21:20638338:5.85:18,31:135.35:24213386:9.0:128,119:142.37:20539499:12.75:89,127:148.7:26177439:17.45:67,100:157.3:26521332:24.9:22,98:160.12:27647305:28.41:11,95:158.93:25639047:25.65:1,95:155.91:21562539:23.0:1,94:158.75:14819880:25.95:1
ROKU_121319C136,U,U,U,U,U,U,U,0:140.51,0:139.57,0:141.05,0:118.46:52644159:3.92:5,5:121.94:19173380:3.3:4,9:129.21:20638338:5.7:4,8:135.35:24213386:8.65:22,20:142.37:20539499:12.7:16,31:148.7:26177439:17.3:12,26:157.3:26521332:25.0:10,U:160.12:27647305::,21:158.93:25639047:25.47:4,23:155.91:21562539:22.89:2,25:158.75:14819880:22.89:0
ROKU_121319C115,U,U,U,U,U,U,U,U,0:139.57,0:141.05,0:118.46:52644159:11.88:3,2:121.94:19173380:12.4:5,7:129.21:20638338:16.2:3,10:135.35:24213386:22.59:11,13:142.37:20539499:26.75:2,15:148.7:26177439:35.52:6,15:157.3:26521332:38.15:1,14:160.12:27647305:38.15:0,14:158.93:25639047:38.15:0,14:155.91:21562539:42.3:3,14:158.75:14819880:42.3:0
ROKU_112219C109,U,U,U,U,U,U,U,U,U,U,18:118.46:52644159:16.8:8,21:121.94:19173380:14.8:1,21:129.21:20638338:15.4:10,21:135.35:24213386:15.4:0,21:142.37:20539499:15.4:0,21:148.7:26177439:38.05:1,20:157.3:26521332:48.12:1,20:160.12:27647305:46.3:1,U:158.93:25639047:U:U,20:155.91:21562539:46.3:0,20:158.75:14819880:46.3:0
ROKU_112219C110,U,U,U,U,U,U,U,U,U,U,22:118.46:52644159:11.27:51,32:121.94:19173380:13.65:8,U:129.21:20638338::,34:135.35:24213386:25.77:15,34:142.37:20539499:31.65:19,33:148.7:26177439:38.0:8,30:157.3:26521332:43.76:2,29:160.12:27647305:43.76:0,29:158.93:25639047:43.76:0,29:155.91:21562539:43.76:0,29:158.75:14819880:48.26:2
ROKU_112219C111,U,U,U,U,U,U,U,U,U,U,19:118.46:52644159:12.65:30,31:121.94:19173380:12.45:26,56:129.21:20638338:16.55:4,54:135.35:24213386:16.55:0,54:142.37:20539499:16.55:0,54:148.7:26177439:16.55:0,54:157.3:26521332:45.74:10,63:160.12:27647305:52.15:5,63:158.93:25639047:52.15:0,63:155.91:21562539:45.06:2,61:158.75:14819880:43.65:10
ROKU_112219C112,U,U,U,U,U,U,U,U,U,U,25:118.46:52644159:11.39:18,31:121.94:19173380:11.39:0,31:129.21:20638338:17.35:44,72:135.35:24213386:17.35:0,72:142.37:20539499:17.35:0,72:148.7:26177439:17.35:0,72:157.3:26521332:45.2:18,86:160.12:27647305:45.2:0,85:158.93:25639047:39.5:0,85:155.91:21562539:44.0:2,84:158.75:14819880:44.61:13
ROKU_112219C113,U,U,U,U,U,U,U,U,U,U,72:118.46:52644159:10.6:42,93:121.94:19173380:10.83:41,116:129.21:20638338:16.65:21,117:135.35:24213386:22.72:2,118:142.37:20539499:26.43:71,117:148.7:26177439:34.1:1,116:157.3:26521332:43.0:3,115:160.12:27647305:47.45:15,120:158.93:25639047:45.1:37,153:155.91:21562539:44.6:3,151:158.75:14819880:44.6:0
ROKU_112219C114,U,U,U,U,U,U,U,U,U,U,9:118.46:52644159:9.95:22,18:121.94:19173380:10.8:2,17:129.21:20638338:15.65:10,20:135.35:24213386:15.65:0,20:142.37:20539499:15.65:0,20:148.7:26177439:31.47:2,21:157.3:26521332:31.47:0,21:160.12:27647305:49.17:1,20:158.93:25639047:41.02:0,20:155.91:21562539:43.73:2,19:158.75:14819880:43.73:0
ROKU_112219C115,U,U,U,U,U,U,U,U,U,U,35:118.46:52644159:8.23:58,43:121.94:19173380:9.83:30,56:129.21:20638338:14.95:34,58:135.35:24213386:20.7:42,54:142.37:20539499:27.13:75,122:148.7:26177439:34.77:74,123:157.3:26521332:40.55:2,123:160.12:27647305:47.85:2,119:158.93:25639047:43.75:67,116:155.91:21562539:42.65:23,113:158.75:14819880:42.85:3
ROKU_112219C116,U,U,U,U,U,U,U,U,U,U,10:118.46:52644159:7.64:80,39:121.94:19173380:8.85:56,39:129.21:20638338:14.35:23,49:135.35:24213386:16.45:6,43:142.37:20539499:20.1:1,43:148.7:26177439:20.1:0,43:157.3:26521332:20.1:0,43:160.12:27647305:20.1:0,43:158.93:25639047:20.1:0,43:155.91:21562539:41.66:2,41:158.75:14819880:41.4:1
ROKU_112219C117,U,U,U,U,U,U,U,U,U,U,3:118.46:52644159:7.1:70,50:121.94:19173380:7.9:26,51:129.21:20638338:12.8:24,36:135.35:24213386:19.1:38,26:142.37:20539499:19.1:0,26:148.7:26177439:19.1:0,26:157.3:26521332:40.39:1,26:160.12:27647305:40.39:0,26:158.93:25639047:40.39:0,26:155.91:21562539:40.39:0,26:158.75:14819880:40.39:0
ROKU_112219C118,U,U,U,U,U,U,U,U,U,U,14:118.46:52644159:6.65:178,75:121.94:19173380:7.01:60,76:129.21:20638338:12.65:26,73:135.35:24213386:17.95:42,83:142.37:20539499:23.1:3,85:148.7:26177439:29.09:3,85:157.3:26521332:39.2:75,110:160.12:27647305:44.52:7,111:158.93:25639047:40.5:4,111:155.91:21562539:39.75:25,110:158.75:14819880:40.44:11
ROKU_112919C109,U,U,U,U,U,U,U,U,U,U,1:118.46:52644159:18.45:2,3:121.94:19173380:14.1:14,12:129.21:20638338:19.05:1,11:135.35:24213386:19.05:0,11:142.37:20539499:25.95:2,13:148.7:26177439:36.7:1,12:157.3:26521332:36.7:0,12:160.12:27647305:36.7:0,12:158.93:25639047:40.0:0,12:155.91:21562539:40.0:0,12:158.75:14819880:40.0:0
ROKU_112919C110,U,U,U,U,U,U,U,U,U,U,16:118.46:52644159:12.14:24,21:121.94:19173380:15.82:10,21:129.21:20638338:17.6:6,25:135.35:24213386:23.1:1,26:142.37:20539499:23.1:0,26:148.7:26177439:23.1:0,26:157.3:26521332:23.1:0,U:160.12:27647305::,69:158.93:25639047:45.6:0,69:155.91:21562539:45.6:0,69:158.75:14819880:48.32:2
ROKU_112919C111,U,U,U,U,U,U,U,U,U,U,14:118.46:52644159:16.1:4,14:121.94:19173380:12.55:6,19:129.21:20638338:17.3:9,28:135.35:24213386:17.3:0,28:142.37:20539499:17.3:0,28:148.7:26177439:17.3:0,28:157.3:26521332:17.3:0,28:160.12:27647305:17.3:0,28:158.93:25639047:17.3:0,28:155.91:21562539:17.3:0,28:158.75:14819880:46.9:61
ROKU_112919C112,U,U,U,U,U,U,U,U,U,U,1:118.46:52644159:15.2:3,3:121.94:19173380:13.7:2,4:129.21:20638338:15.69:1,3:135.35:24213386:21.6:10,13:142.37:20539499:21.6:0,13:148.7:26177439:21.6:0,13:157.3:26521332:21.6:0,U:160.12:27647305::,13:158.93:25639047:21.6:0,13:155.91:21562539:21.6:0,13:158.75:14819880:21.6:0
ROKU_112919C113,U,U,U,U,U,U,U,U,U,U,11:118.46:52644159:10.25:30,10:121.94:19173380:13.45:1,10:129.21:20638338:15.85:4,11:135.35:24213386:22.47:1,10:142.37:20539499:28.4:1,10:148.7:26177439:28.4:0,10:157.3:26521332:42.93:1,9:160.12:27647305:42.93:0,9:158.93:25639047:42.93:0,9:155.91:21562539:44.93:1,8:158.75:14819880:44.93:0
ROKU_112919C114,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:13.1:9,6:121.94:19173380:13.1:0,6:129.21:20638338:11.2:1,6:135.35:24213386:20.7:2,6:142.37:20539499:20.7:0,6:148.7:26177439:20.7:0,6:157.3:26521332:20.7:0,U:160.12:27647305::,6:158.93:25639047:20.7:0,U:155.91:21562539:U:U,6:158.75:14819880:20.7:0
ROKU_112919C115,U,U,U,U,U,U,U,U,U,U,14:118.46:52644159:8.8:156,94:121.94:19173380:10.35:32,104:129.21:20638338:15.25:5,103:135.35:24213386:20.34:25,101:142.37:20539499:25.1:3,104:148.7:26177439:33.4:3,106:157.3:26521332:41.0:5,U:160.12:27647305::,105:158.93:25639047:37.2:0,105:155.91:21562539:42.99:4,105:158.75:14819880:44.55:4
ROKU_112919C116,U,U,U,U,U,U,U,U,U,U,34:118.46:52644159:8.0:35,54:121.94:19173380:9.15:2,54:129.21:20638338:10.65:5,58:135.35:24213386:16.8:32,45:142.37:20539499:25.4:4,44:148.7:26177439:25.4:0,44:157.3:26521332:42.06:3,44:160.12:27647305:48.94:5,47:158.93:25639047:48.94:0,47:155.91:21562539:41.8:1,48:158.75:14819880:41.8:0
ROKU_112919C117,U,U,U,U,U,U,U,U,U,U,5:118.46:52644159:9.05:30,24:121.94:19173380:10.0:1,U:129.21:20638338::,20:135.35:24213386:19.4:8,17:142.37:20539499:20.42:1,17:148.7:26177439:20.42:0,17:157.3:26521332:41.1:3,17:160.12:27647305:42.45:1,16:158.93:25639047:35.15:0,16:155.91:21562539:35.15:0,16:158.75:14819880:35.15:0
ROKU_112919C118,U,U,U,U,U,U,U,U,U,U,8:118.46:52644159:7.38:85,41:121.94:19173380:8.5:24,39:129.21:20638338:13.3:18,30:135.35:24213386:18.65:26,U:142.37:20539499:.:,29:148.7:26177439:29.7:5,28:157.3:26521332:38.1:1,27:160.12:27647305:47.02:11,U:158.93:25639047:U:U,23:155.91:21562539:43.84:1,24:158.75:14819880:38.0:10
ROKU_120619C109,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:0.0:0,0:121.94:19173380:0.0:0,0:129.21:20638338:0.0:0,0:135.35:24213386:0.0:0,0:142.37:20539499:0.0:0,0:148.7:26177439:0.0:0,0:157.3:26521332:0.0:0,0:160.12:27647305:0.0:0,U:158.93:25639047:U:U,0:155.91:21562539:0.0:0,0:158.75:14819880:0.0:0
ROKU_120619C110,U,U,U,U,U,U,U,U,U,U,28:118.46:52644159:13.9:19,38:121.94:19173380:13.9:0,38:129.21:20638338:20.51:19,54:135.35:24213386:26.35:25,74:142.37:20539499:32.4:32,74:148.7:26177439:38.51:1,75:157.3:26521332:38.51:0,75:160.12:27647305:38.51:0,75:158.93:25639047:49.37:1,74:155.91:21562539:49.37:0,74:158.75:14819880:47.1:1
ROKU_120619C111,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:0.0:0,0:121.94:19173380:0.0:0,0:129.21:20638338:0.0:0,0:135.35:24213386:0.0:0,0:142.37:20539499:0.0:0,0:148.7:26177439:0.0:0,0:157.3:26521332:0.0:0,U:160.12:27647305::,0:158.93:25639047:0.0:0,U:155.91:21562539:U:U,0:158.75:14819880:0.0:0
ROKU_120619C112,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:0.0:0,0:121.94:19173380:0.0:0,0:129.21:20638338:16.8:6,6:135.35:24213386:16.8:0,6:142.37:20539499:16.8:0,6:148.7:26177439:16.8:0,6:157.3:26521332:16.8:0,6:160.12:27647305:16.8:0,6:158.93:25639047:16.8:0,6:155.91:21562539:16.8:0,6:158.75:14819880:16.8:0
ROKU_120619C113,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:0.0:0,0:121.94:19173380:0.0:0,0:129.21:20638338:15.69:1,1:135.35:24213386:15.69:0,1:142.37:20539499:15.69:0,1:148.7:26177439:15.69:0,1:157.3:26521332:15.69:0,1:160.12:27647305:15.69:0,1:158.93:25639047:39.55:0,1:155.91:21562539:39.55:0,1:158.75:14819880:39.55:0
ROKU_120619C114,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:12.0:2,2:121.94:19173380:12.0:0,2:129.21:20638338:17.0:1,1:135.35:24213386:22.8:1,1:142.37:20539499:22.8:0,1:148.7:26177439:22.8:0,1:157.3:26521332:22.8:0,1:160.12:27647305:41.3:1,0:158.93:25639047:35.5:0,0:155.91:21562539:44.13:1,1:158.75:14819880:44.13:0
ROKU_120619C115,U,U,U,U,U,U,U,U,U,U,45:118.46:52644159:10.1:25,56:121.94:19173380:12.67:44,75:129.21:20638338:16.61:34,65:135.35:24213386:21.88:1,65:142.37:20539499:26.85:9,62:148.7:26177439:34.85:9,57:157.3:26521332:42.6:16,50:160.12:27647305:42.6:0,50:158.93:25639047:42.6:0,50:155.91:21562539:42.6:0,50:158.75:14819880:42.25:1
ROKU_120619C116,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:9.75:12,2:121.94:19173380:9.75:0,2:129.21:20638338:9.75:0,2:135.35:24213386:9.75:0,2:142.37:20539499:9.75:0,2:148.7:26177439:9.75:0,2:157.3:26521332:9.75:0,2:160.12:27647305:47.18:2,3:158.93:25639047:36.85:0,3:155.91:21562539:36.85:0,3:158.75:14819880:36.85:0
ROKU_120619C117,U,U,U,U,U,U,U,U,U,U,27:118.46:52644159:10.0:56,56:121.94:19173380:10.76:1,57:129.21:20638338:14.25:25,58:135.35:24213386:18.5:6,55:142.37:20539499:19.95:2,56:148.7:26177439:19.95:0,56:157.3:26521332:19.95:0,U:160.12:27647305::,52:158.93:25639047:32.72:0,52:155.91:21562539:39.47:2,53:158.75:14819880:39.47:0
ROKU_120619C118,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:8.4:15,13:121.94:19173380:9.22:1,13:129.21:20638338:13.87:8,14:135.35:24213386:15.5:5,14:142.37:20539499:15.5:0,14:148.7:26177439:15.5:0,14:157.3:26521332:15.5:0,14:160.12:27647305:15.5:0,U:158.93:25639047:.:U,14:155.91:21562539:39.84:1,14:158.75:14819880:39.84:0
ROKU_120619C119,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:7.88:167,132:121.94:19173380:9.0:8,139:129.21:20638338:13.15:48,133:135.35:24213386:18.5:37,132:142.37:20539499:23.0:15,137:148.7:26177439:31.02:32,109:157.3:26521332:31.02:0,109:160.12:27647305:31.02:0,109:158.93:25639047:31.02:0,109:155.91:21562539:31.02:0,109:158.75:14819880:31.02:0
ROKU_120619C120,U,U,U,U,U,U,U,U,U,U,1:118.46:52644159:7.7:702,563:121.94:19173380:8.45:49,546:129.21:20638338:12.5:71,528:135.35:24213386:18.0:19,513:142.37:20539499:23.2:491,235:148.7:26177439:30.67:29,234:157.3:26521332:37.83:73,U:160.12:27647305::,245:158.93:25639047:38.3:144,230:155.91:21562539:38.3:0,230:158.75:14819880:37.13:1
ROKU_120619C121,U,U,U,U,U,U,U,U,U,U,9:118.46:52644159:7.32:37,43:121.94:19173380:8.03:49,66:129.21:20638338:12.15:68,59:135.35:24213386:16.1:15,47:142.37:20539499:20.02:25,26:148.7:26177439:28.98:12,25:157.3:26521332:37.17:6,U:160.12:27647305::,17:158.93:25639047:29.12:0,17:155.91:21562539:29.12:0,17:158.75:14819880:29.12:0
ROKU_121319C109,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:0.0:0,0:121.94:19173380:0.0:0,0:129.21:20638338:0.0:0,0:135.35:24213386:0.0:0,0:142.37:20539499:0.0:0,0:148.7:26177439:0.0:0,0:157.3:26521332:0.0:0,0:160.12:27647305:0.0:0,0:158.93:25639047:0.0:0,0:155.91:21562539:0.0:0,0:158.75:14819880:0.0:0
ROKU_121319C110,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:14.7:80,80:121.94:19173380:14.7:0,80:129.21:20638338:20.36:2,82:135.35:24213386:20.36:0,82:142.37:20539499:20.36:0,82:148.7:26177439:20.36:0,82:157.3:26521332:47.1:1,82:160.12:27647305:47.1:0,U:158.93:25639047:U:U,82:155.91:21562539:47.1:0,82:158.75:14819880:47.1:0
ROKU_121319C111,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:0.0:0,0:121.94:19173380:0.0:0,0:129.21:20638338:0.0:0,0:135.35:24213386:0.0:0,0:142.37:20539499:0.0:0,0:148.7:26177439:0.0:0,0:157.3:26521332:0.0:0,0:160.12:27647305:0.0:0,0:158.93:25639047:0.0:0,0:155.91:21562539:0.0:0,0:158.75:14819880:46.4:10
ROKU_121319C112,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:13.9:2,0:121.94:19173380:13.9:0,0:129.21:20638338:13.9:0,0:135.35:24213386:13.9:0,0:142.37:20539499:13.9:0,0:148.7:26177439:13.9:0,0:157.3:26521332:13.9:0,0:160.12:27647305:13.9:0,0:158.93:25639047:13.9:0,U:155.91:21562539:U:U,0:158.75:14819880:44.8:10
ROKU_121319C113,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:0.0:0,0:121.94:19173380:0.0:0,0:129.21:20638338:0.0:0,0:135.35:24213386:0.0:0,0:142.37:20539499:0.0:0,0:148.7:26177439:0.0:0,0:157.3:26521332:0.0:0,U:160.12:27647305::,0:158.93:25639047:0.0:0,0:155.91:21562539:0.0:0,0:158.75:14819880:0.0:0
ROKU_121319C114,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:14.0:1,1:121.94:19173380:14.0:0,1:129.21:20638338:16.0:1,1:135.35:24213386:16.0:0,1:142.37:20539499:16.0:0,1:148.7:26177439:16.0:0,1:157.3:26521332:16.0:0,1:160.12:27647305:16.0:0,1:158.93:25639047:16.0:0,1:155.91:21562539:16.0:0,1:158.75:14819880:16.0:0
ROKU_121319C116,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:16.14:7,7:121.94:19173380:16.14:0,7:129.21:20638338:16.14:0,U:135.35:24213386:5.1:,2:142.37:20539499:18.4:0,2:148.7:26177439:18.4:0,2:157.3:26521332:18.4:0,2:160.12:27647305:18.4:0,2:158.93:25639047:44.67:1,1:155.91:21562539:44.67:0,1:158.75:14819880:44.67:0
ROKU_121319C117,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:10.0:8,8:121.94:19173380:10.78:2,8:129.21:20638338:13.8:3,9:135.35:24213386:19.37:2,9:142.37:20539499:26.5:12,18:148.7:26177439:30.04:1,19:157.3:26521332:40.86:1,19:160.12:27647305:40.86:0,19:158.93:25639047:40.86:0,19:155.91:21562539:40.86:0,19:158.75:14819880:40.86:0
ROKU_121319C118,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:9.15:14,11:121.94:19173380:10.8:7,10:129.21:20638338:10.8:0,10:135.35:24213386:20.15:11,18:142.37:20539499:20.15:0,18:148.7:26177439:20.15:0,18:157.3:26521332:20.15:0,18:160.12:27647305:20.15:0,18:158.93:25639047:42.77:1,17:155.91:21562539:42.77:0,17:158.75:14819880:42.77:0
ROKU_121319C119,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:8.85:6,6:121.94:19173380:9.68:1,6:129.21:20638338:13.3:1,5:135.35:24213386:13.3:0,5:142.37:20539499:23.95:1,5:148.7:26177439:30.3:3,3:157.3:26521332:39.6:1,3:160.12:27647305:39.6:0,3:158.93:25639047:39.6:0,3:155.91:21562539:39.6:0,3:158.75:14819880:39.6:0
ROKU_121319C121,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:8.06:3,3:121.94:19173380:8.85:9,8:129.21:20638338:13.38:3,7:135.35:24213386:14.65:6,7:142.37:20539499:23.5:1,6:148.7:26177439:23.5:0,6:157.3:26521332:23.5:0,6:160.12:27647305:23.5:0,6:158.93:25639047:23.5:0,6:155.91:21562539:23.5:0,6:158.75:14819880:23.5:0
ROKU_121319C122,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:7.6:5,4:121.94:19173380:7.8:55,59:129.21:20638338:11.5:14,63:135.35:24213386:17.25:50,13:142.37:20539499:20.5:1,12:148.7:26177439:29.12:2,11:157.3:26521332:36.75:2,9:160.12:27647305:36.75:0,9:158.93:25639047:37.04:5,9:155.91:21562539:37.04:0,9:158.75:14819880:37.04:0
ROKU_121319C123,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:8.79:11,9:121.94:19173380:7.8:5,13:129.21:20638338:7.83:2,14:135.35:24213386:14.35:12,3:142.37:20539499:14.35:0,3:148.7:26177439:26.89:2,5:157.3:26521332:35.55:3,5:160.12:27647305:35.55:0,13:158.93:25639047:33.11:0,13:155.91:21562539:33.11:0,13:158.75:14819880:33.11:0
ROKU_121319C124,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:7.9:35,27:121.94:19173380:7.65:53,74:129.21:20638338:11.45:45,75:135.35:24213386:15.82:68,15:142.37:20539499:15.82:0,15:148.7:26177439:25.83:3,15:157.3:26521332:33.35:3,U:160.12:27647305:.:,U:158.93:25639047:U:U,28:155.91:21562539:32.25:0,28:158.75:14819880:32.25:0
ROKU_121319C126,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:6.05:42,28:121.94:19173380:7.6:1,27:129.21:20638338:9.5:8,29:135.35:24213386:12.8:4,28:142.37:20539499:19.12:7,29:148.7:26177439:25.07:1,30:157.3:26521332:31.75:22,U:160.12:27647305::,35:158.93:25639047:35.68:1,35:155.91:21562539:35.68:0,35:158.75:14819880:35.68:0
ROKU_121319C127,U,U,U,U,U,U,U,U,U,U,0:118.46:52644159:6.19:8,6:121.94:19173380:6.19:0,6:129.21:20638338:8.4:4,9:135.35:24213386:12.2:4,7:142.37:20539499:12.2:0,7:148.7:26177439:22.52:2,7:157.3:26521332:22.52:0,U:160.12:27647305::,7:158.93:25639047:22.52:0,7:155.91:21562539:22.52:0,7:158.75:14819880:22.52:0
