Symbol,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
STX_120619P65,U,U,U,U,U,U,U,U,U,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_121319P64,U,U,U,U,U,U,U,U,U,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_122719P64,U,U,U,U,U,U,U,U,U,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_112219P64.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,0:59.28:1496258:0.0:0
STX_121319P64.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,0:59.28:1496258:0.0:0
STX_121319P65,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,0:59.28:1496258:0.0:0
STX_122019P55.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.45:1,1:59.61:1398640:0.5:1,1:59.48:1869317:0.5:0,[1:59.28:1496258:0.5:0
STX_122019P56,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,0:59.61:1398640:0.63:342,300:59.48:1869317:0.69:125,[260:59.28:1496258:0.66:236
STX_122019P56.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.6:14,17:59.61:1398640:0.8:13,19:59.48:1869317:0.8:0,[19:59.28:1496258:0.8:0
STX_122019P57,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.73:18,18:59.61:1398640:0.85:6,23:59.48:1869317:0.76:2,[25:59.28:1496258:0.76:0
STX_122019P58,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.98:1,4:59.61:1398640:1.14:37,33:59.48:1869317:1.3:38,[64:59.28:1496258:1.24:44
STX_122019P58.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:1.14:30,32:59.61:1398640:1.32:43,62:59.48:1869317:1.48:18,[80:59.28:1496258:1.32:19
STX_122019P59,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:1.2:34,243:59.61:1398640:1.63:40,278:59.48:1869317:1.65:207,[82:59.28:1496258:1.65:0
STX_122019P59.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:1.47:12,20:59.61:1398640:1.67:22,42:59.48:1869317:1.92:31,[60:59.28:1496258:1.95:24
STX_122019P60.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:1.93:2,2:59.61:1398640:1.93:0,2:59.48:1869317:2.24:2,[2:59.28:1496258:2.24:0
STX_122019P61,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:2.1:2,2:59.61:1398640:2.45:31,33:59.48:1869317:2.45:0,[33:59.28:1496258:2.45:0
STX_122019P61.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_122019P62,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:2.76:29,29:59.61:1398640:3.15:1,30:59.48:1869317:3.15:0,[30:59.28:1496258:3.15:0
STX_122019P63,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:3.95:6,[6:59.28:1496258:3.95:0
STX_122019P63.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:3.67:1,1:59.61:1398640:3.67:0,1:59.48:1869317:3.67:0,[1:59.28:1496258:3.67:0
STX_122019P64,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_122019P64.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,0:59.28:1496258:0.0:0
STX_122719P65,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,0:59.28:1496258:0.0:0
STX_112919P60.5,U,U,U,U,U,U,U,U,U,U,U,0:59.61:1398640:0.0:0,0:59.48:1869317:1.43:2,[2:59.28:1496258:1.66:1
STX_112919P64.5,U,U,U,U,U,U,U,U,U,U,U,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,0:59.28:1496258:0.0:0
STX_112919P63.5,U,U,U,U,U,U,U,U,U,U,U,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_112919P62.5,U,U,U,U,U,U,U,U,U,U,U,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320P55.5,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320P60.5,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320P61,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320P55,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.78:3
STX_010320P64,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320P57,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320P60,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320P63.5,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320P59,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320P62,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320P59.5,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320P58,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_122019P54.5,U,U,U,U,U,U,U,U,U,U,U,U,153:59.48:1869317:0.32:0,[153:59.28:1496258:0.32:0
STX_010320P54.5,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320P56,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320P58.5,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320P63,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320P62.5,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320P61.5,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320P56.5,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320P57.5,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
