Symbol,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120
MRK_120619C86.5,19:85.1,108:86.22,130:86.66,136.0,151:83.9,174:82.92,174:83.25,181:82.88:8826647:0.37:7,181:83.59:6322300:0.46:2,182:83.28:3459151:0.35:3,182:84.12:8104363:0.35:0,182:114.62:359207:0.35:0,182:84.55:7530698:0.35:0,182:84.9:9017700:0.75:21,199:84.13:10211803:0.35:4,203:84.65:9247540:0.46:16,207:85.17:4403882:0.62:20
MRK_120619C87,40:85.1,497:86.22,498:86.66,495.0,486:83.9,484:82.92,485:83.25,483:82.88:8826647:0.45:0,483:83.59:6322300:0.45:0,483:83.28:3459151:0.26:9,491:84.12:8104363:0.49:17,506:114.62:359207:0.49:0,506:84.55:7530698:0.36:7,501:84.9:9017700:0.52:8,507:84.13:10211803:0.25:412,916:84.65:9247540:0.36:1,916:85.17:4403882:0.47:130
MRK_120619C87.5,0:85.1,21:86.22,29:86.66,31.0,204:83.9,204:82.92,204:83.25,204:82.88:8826647:0.2:9,204:83.59:6322300:0.2:0,204:83.28:3459151:0.2:0,204:84.12:8104363:0.2:0,204:114.62:359207:0.45:3,207:84.55:7530698:0.28:1,206:84.9:9017700:0.38:59,254:84.13:10211803:0.18:305,499:84.65:9247540:0.17:170,556:85.17:4403882:0.22:79
MRK_120619C88,0:85.1,1:86.22,4:86.66,5.0,5:83.9,16:82.92,17:83.25,17:82.88:8826647:0.23:0,17:83.59:6322300:0.23:0,17:83.28:3459151:0.23:0,17:84.12:8104363:0.23:0,17:114.62:359207:0.23:0,17:84.55:7530698:0.29:1,18:84.9:9017700:0.26:24,30:84.13:10211803:0.15:30,37:84.65:9247540:0.15:0,37:85.17:4403882:0.23:33
MRK_120619C88.5,0:85.1,0:86.22,2:86.66,2.0,2:83.9,10:82.92,9:83.25,9:82.88:8826647:0.19:0,9:83.59:6322300:0.19:0,9:83.28:3459151:0.19:0,9:84.12:8104363:0.19:0,9:114.62:359207:0.19:0,9:84.55:7530698:0.19:0,9:84.9:9017700:0.26:1,10:84.13:10211803:0.11:5,13:84.65:9247540:0.11:0,13:85.17:4403882:0.11:0
MRK_120619C89,0:85.1,123:86.22,128:86.66,128.0,128:83.9,128:82.92,128:83.25,128:82.88:8826647:0.34:0,128:83.59:6322300:0.14:12,140:83.28:3459151:0.14:0,140:84.12:8104363:0.14:0,140:114.62:359207:0.17:6,140:84.55:7530698:0.1:4,136:84.9:9017700:0.2:8,136:84.13:10211803:0.09:12,124:84.65:9247540:0.09:0,124:85.17:4403882:0.09:0
MRK_120619C89.5,0:85.1,0:86.22,3:86.66,3.0,2:83.9,7:82.92,8:83.25,8:82.88:8826647:0.13:0,8:83.59:6322300:0.09:1,7:83.28:3459151:0.09:0,7:84.12:8104363:0.11:507,499:114.62:359207:0.11:0,499:84.55:7530698:0.11:0,499:84.9:9017700:0.11:0,U:84.13:10211803::,499:84.65:9247540:0.11:0,499:85.17:4403882:0.11:0
MRK_120619C90,4:85.1,10:86.22,10:86.66,19.0,19:83.9,19:82.92,19:83.25,28:82.88:8826647:0.08:30,58:83.59:6322300:0.08:0,58:83.28:3459151:0.05:1,58:84.12:8104363:0.05:0,58:114.62:359207:0.05:0,58:84.55:7530698:0.05:0,58:84.9:9017700:0.1:5,U:84.13:10211803::,63:84.65:9247540:0.02:0,63:85.17:4403882:0.02:0
MRK_122019C55,3:85.1,3:86.22,3:86.66,3.0,3:83.9,3:82.92,3:83.25,3:82.88:8826647:30.15:0,3:83.59:6322300:30.15:0,3:83.28:3459151:30.15:0,3:84.12:8104363:30.15:0,3:114.62:359207:29.96:4,7:84.55:7530698:29.96:0,7:84.9:9017700:29.96:0,U:84.13:10211803::,:84.65:9247540:U:U,7:85.17:4403882:29.96:0
MRK_122019C60,6:85.1,6:86.22,6:86.66,6.0,6:83.9,10:82.92,10:83.25,10:82.88:8826647:25.3:0,10:83.59:6322300:25.3:0,10:83.28:3459151:25.3:0,10:84.12:8104363:24.55:1,9:114.62:359207:24.55:0,9:84.55:7530698:24.55:0,9:84.9:9017700:24.55:0,U:84.13:10211803::,:84.65:9247540:U:U,9:85.17:4403882:24.55:0
