Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
LITE_121319C62.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,0:68.19:858666:0.0:0
LITE_121319C63,8:66.53:1018954:4.3:0,8:66.65:1445424:4.3:0,8:67.7:1211498:5.6:25,25:67.81:1029256:5.6:0,25:67.99:1086775:5.6:0,25:68.9:1538132:5.6:0,U:68.91:968045::,25:69.25:826590:5.6:0,25:68.17:670669:5.6:0,25:67.15:1165003:5.6:0,25:68.19:858666:5.6:0
LITE_121319C63.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_121319C64,67:66.53:1018954:4.0:0,67:66.65:1445424:4.0:0,67:67.7:1211498:4.0:0,67:67.81:1029256:4.0:0,67:67.99:1086775:4.0:0,67:68.9:1538132:4.0:0,67:68.91:968045:4.0:0,67:69.25:826590:4.0:0,67:68.17:670669:4.0:0,67:67.15:1165003:4.0:0,[67:68.19:858666:4.0:0
LITE_121319C64.5,29:66.53:1018954:3.7:0,29:66.65:1445424:3.7:0,29:67.7:1211498:3.7:0,29:67.81:1029256:3.7:0,29:67.99:1086775:3.7:0,29:68.9:1538132:3.7:0,29:68.91:968045:3.7:0,29:69.25:826590:3.7:0,29:68.17:670669:3.7:0,29:67.15:1165003:3.7:0,[29:68.19:858666:3.7:0
LITE_121319C65,3:66.53:1018954:2.8:0,3:66.65:1445424:2.8:0,3:67.7:1211498:2.8:0,3:67.81:1029256:2.8:0,3:67.99:1086775:2.8:0,3:68.9:1538132:2.8:0,3:68.91:968045:4.8:12,15:69.25:826590:4.8:0,15:68.17:670669:4.8:0,15:67.15:1165003:4.8:0,[15:68.19:858666:4.8:0
LITE_121319C65.5,11:66.53:1018954:2.85:0,11:66.65:1445424:2.85:0,11:67.7:1211498:2.85:0,11:67.81:1029256:4.1:2,11:67.99:1086775:4.1:0,11:68.9:1538132:4.1:0,11:68.91:968045:4.1:0,11:69.25:826590:4.1:0,11:68.17:670669:4.1:0,11:67.15:1165003:4.1:0,[11:68.19:858666:4.1:0
LITE_121319C66,3:66.53:1018954:2.35:0,3:66.65:1445424:2.35:0,3:67.7:1211498:2.35:0,3:67.81:1029256:2.35:0,3:67.99:1086775:2.35:0,3:68.9:1538132:2.35:0,3:68.91:968045:2.35:0,3:69.25:826590:2.35:0,3:68.17:670669:2.35:0,3:67.15:1165003:2.35:0,[3:68.19:858666:2.35:0
LITE_121319C66.5,3:66.53:1018954:2.3:0,3:66.65:1445424:2.3:0,3:67.7:1211498:2.3:0,3:67.81:1029256:2.3:0,3:67.99:1086775:2.3:0,3:68.9:1538132:2.3:0,3:68.91:968045:3.6:3,6:69.25:826590:3.6:0,6:68.17:670669:3.6:0,6:67.15:1165003:3.6:0,[6:68.19:858666:3.6:0
LITE_121319C67,4:66.53:1018954:2.65:0,4:66.65:1445424:2.65:0,4:67.7:1211498:2.65:0,4:67.81:1029256:2.65:0,4:67.99:1086775:2.65:0,4:68.9:1538132:2.65:0,4:68.91:968045:2.65:0,4:69.25:826590:2.65:0,4:68.17:670669:2.65:0,4:67.15:1165003:2.65:0,[4:68.19:858666:2.65:0
LITE_121319C67.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_121319C68,1:66.53:1018954:1.85:0,1:66.65:1445424:1.85:0,1:67.7:1211498:1.85:0,1:67.81:1029256:1.85:0,1:67.99:1086775:1.85:0,1:68.9:1538132:1.85:0,1:68.91:968045:1.85:0,1:69.25:826590:3.2:4,5:68.17:670669:3.2:0,5:67.15:1165003:3.2:0,[5:68.19:858666:3.2:0
LITE_121319C68.5,1:66.53:1018954:1.8:3,4:66.65:1445424:1.8:0,4:67.7:1211498:1.8:0,4:67.81:1029256:1.8:0,4:67.99:1086775:1.8:0,4:68.9:1538132:1.8:0,4:68.91:968045:1.8:0,4:69.25:826590:1.8:0,4:68.17:670669:1.8:0,4:67.15:1165003:1.8:0,[4:68.19:858666:1.8:0
LITE_121319C69,15:66.53:1018954:1.75:0,15:66.65:1445424:1.35:15,0:67.7:1211498:1.35:0,0:67.81:1029256:2.25:1,1:67.99:1086775:2.06:5,6:68.9:1538132:2.06:0,6:68.91:968045:2.2:10,10:69.25:826590:2.2:0,10:68.17:670669:2.3:5,15:67.15:1165003:2.3:0,[15:68.19:858666:2.3:0
