Symbol,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
SWKS_120619P111,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,0:60.09:2713989:0.0:0,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,0:97.84:1766997:0.0:0
SWKS_120619P112,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:11.7:1,1:101.14:7339110:14.7:1,1:98.75:2588345:14.7:0,1:99.42:2686047:14.7:0,U:60.09:2713989::,1:96.04:2078849:14.7:0,1:96.41:1478516:14.7:0,1:97.84:1766997:14.7:0
SWKS_120619P113,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,U:60.09:2713989::,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,U:97.84:1766997:U:U
SWKS_121319P93.5,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:1.0:9,9:60.09:2713989:1.0:0,9:96.04:2078849:1.0:0,9:96.41:1478516:1.0:0,[9:97.84:1766997:1.0:0
SWKS_121319P94,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:1.62:1,1:101.14:7339110:1.02:8,7:98.75:2588345:1.3:1,8:99.42:2686047:1.3:0,8:60.09:2713989:1.3:0,8:96.04:2078849:1.3:0,8:96.41:1478516:1.63:7,[4:97.84:1766997:1.35:10
SWKS_121319P94.5,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:1.15:19,19:60.09:2713989:1.15:0,19:96.04:2078849:2.1:31,44:96.41:1478516:2.1:0,[44:97.84:1766997:2.1:0
SWKS_121319P95,2:98.48,12:98.72,12:98.16,12:98.64:1476697:2.75:0,12:100.44:1733122:2.6:4,16:100.38:1492618:2.45:2,16:101.59:4126748:2.19:4,20:101.14:7339110:1.09:15,27:98.75:2588345:1.66:2,25:99.42:2686047:1.25:15,21:60.09:2713989:1.25:0,29:96.04:2078849:1.85:1,30:96.41:1478516:1.85:0,[30:97.84:1766997:1.65:33
SWKS_121319P95.5,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,0:100.44:1733122:2.75:3,3:100.38:1492618:2.75:0,3:101.59:4126748:2.75:0,3:101.14:7339110:2.75:0,3:98.75:2588345:2.75:0,3:99.42:2686047:2.75:0,3:60.09:2713989:2.75:0,3:96.04:2078849:2.75:0,3:96.41:1478516:2.75:0,[3:97.84:1766997:2.0:3
SWKS_121319P96,10:98.48,10:98.72,10:98.16,10:98.64:1476697:4.0:0,10:100.44:1733122:4.0:0,10:100.38:1492618:2.78:1,11:101.59:4126748:2.78:0,11:101.14:7339110:1.44:7,14:98.75:2588345:1.44:0,14:99.42:2686047:1.7:21,35:60.09:2713989:2.0:1,38:96.04:2078849:2.9:28,46:96.41:1478516:2.43:8,[47:97.84:1766997:2.4:27
SWKS_121319P96.5,0:98.48,3:98.72,3:98.16,3:98.64:1476697:3.4:0,3:100.44:1733122:3.4:0,3:100.38:1492618:3.4:0,3:101.59:4126748:2.17:4,7:101.14:7339110:2.25:1,8:98.75:2588345:2.25:0,8:99.42:2686047:1.8:13,17:60.09:2713989:2.31:3,20:96.04:2078849:2.31:0,20:96.41:1478516:2.68:4,[20:97.84:1766997:2.55:10
SWKS_121319P97,0:98.48,3:98.72,3:98.16,3:98.64:1476697:3.58:0,3:100.44:1733122:3.58:0,3:100.38:1492618:2.97:1,4:101.59:4126748:2.97:0,4:101.14:7339110:1.9:9,9:98.75:2588345:2.15:1,10:99.42:2686047:1.95:13,22:60.09:2713989:1.95:0,22:96.04:2078849:2.65:1,23:96.41:1478516:2.65:0,[23:97.84:1766997:3.0:30
SWKS_121319P97.5,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:3.13:1,1:101.59:4126748:3.03:4,4:101.14:7339110:3.0:6,10:98.75:2588345:2.6:11,21:99.42:2686047:2.6:0,21:60.09:2713989:2.65:3,21:96.04:2078849:4.0:0,21:96.41:1478516:4.0:0,[21:97.84:1766997:2.72:31
SWKS_121319P98,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:2.0:13,13:98.75:2588345:2.95:3,13:99.42:2686047:2.45:25,34:60.09:2713989:2.9:2,32:96.04:2078849:3.75:0,32:96.41:1478516:3.43:6,[32:97.84:1766997:3.43:0
SWKS_121319P99,0:98.48,0:98.72,0:98.16,0:98.64:1476697:4.5:11,11:100.44:1733122:4.5:0,11:100.38:1492618:4.5:0,11:101.59:4126748:3.3:1,12:101.14:7339110:2.5:1,13:98.75:2588345:3.1:6,19:99.42:2686047:3.1:6,18:60.09:2713989:3.1:0,18:96.04:2078849:3.1:0,18:96.41:1478516:3.1:0,[18:97.84:1766997:3.1:0
SWKS_121319P100,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,U:100.44:1733122::,3:100.38:1492618:4.45:3,6:101.59:4126748:3.98:4,10:101.14:7339110:3.02:20,22:98.75:2588345:3.7:28,32:99.42:2686047:3.6:5,32:60.09:2713989:3.6:0,32:96.04:2078849:5.05:0,32:96.41:1478516:5.05:0,[32:97.84:1766997:4.19:1
SWKS_121319P101,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:4.82:1,1:101.59:4126748:4.2:4,5:101.14:7339110:4.2:0,5:98.75:2588345:4.4:3,8:99.42:2686047:4.4:0,8:60.09:2713989:4.4:0,8:96.04:2078849:4.4:0,8:96.41:1478516:5.5:4,[8:97.84:1766997:5.5:0
SWKS_121319P102,0:98.48,0:98.72,0:98.16,0:98.64:1476697:5.9:20,20:100.44:1733122:5.9:0,20:100.38:1492618:5.9:0,20:101.59:4126748:4.7:3,22:101.14:7339110:4.95:1,22:98.75:2588345:4.95:0,22:99.42:2686047:4.95:0,22:60.09:2713989:4.95:0,22:96.04:2078849:4.95:0,22:96.41:1478516:4.95:0,[22:97.84:1766997:4.95:0
SWKS_121319P103,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:5.38:15,14:101.14:7339110:5.38:0,14:98.75:2588345:5.57:11,24:99.42:2686047:5.57:0,24:60.09:2713989:5.57:0,24:96.04:2078849:5.57:0,24:96.41:1478516:5.57:0,[24:97.84:1766997:5.57:0
SWKS_121319P104,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,0:60.09:2713989:0.0:0,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_121319P105,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,0:60.09:2713989:0.0:0,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_121319P106,0:98.48,1:98.72,1:98.16,1:98.64:1476697:8.77:0,1:100.44:1733122:8.77:0,1:100.38:1492618:8.77:0,1:101.59:4126748:8.77:0,1:101.14:7339110:8.77:0,1:98.75:2588345:8.77:0,1:99.42:2686047:8.77:0,1:60.09:2713989:8.77:0,1:96.04:2078849:8.77:0,1:96.41:1478516:8.77:0,[1:97.84:1766997:8.77:0
SWKS_121319P107,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,U:100.44:1733122:.:,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,0:60.09:2713989:0.0:0,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_121319P108,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,0:60.09:2713989:0.0:0,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,0:97.84:1766997:0.0:0
SWKS_122019P70,21:98.48,21:98.72,21:98.16,25:98.64:1476697:0.1:2,27:100.44:1733122:0.1:0,27:100.38:1492618:0.1:5,27:101.59:4126748:0.1:0,27:101.14:7339110:0.01:20,27:98.75:2588345:0.01:0,27:99.42:2686047:0.01:0,27:60.09:2713989:0.01:0,27:96.04:2078849:0.01:0,27:96.41:1478516:0.01:0,27:97.84:1766997:0.01:0
SWKS_122019P75,46:98.48,57:98.72,58:98.16,53:98.64:1476697:0.2:1,53:100.44:1733122:0.2:0,53:100.38:1492618:0.15:27,78:101.59:4126748:0.15:0,78:101.14:7339110:0.1:2,80:98.75:2588345:0.1:0,80:99.42:2686047:0.08:10,75:60.09:2713989:0.08:0,75:96.04:2078849:0.08:0,75:96.41:1478516:0.08:0,75:97.84:1766997:0.08:0
SWKS_122019P80,116:98.48,116:98.72,117:98.16,117:98.64:1476697:0.45:0,U:100.44:1733122::,113:100.38:1492618:0.35:7,108:101.59:4126748:0.4:78,156:101.14:7339110:0.13:93,102:98.75:2588345:0.15:13,110:99.42:2686047:0.06:2,108:60.09:2713989:0.15:1,118:96.04:2078849:0.17:13,128:96.41:1478516:0.17:0,128:97.84:1766997:0.14:3
SWKS_122019P82.5,63:98.48,63:98.72,64:98.16,64:98.64:1476697:0.7:25,82:100.44:1733122:0.5:17,66:100.38:1492618:0.5:0,66:101.59:4126748:0.42:1,67:101.14:7339110:0.17:37,80:98.75:2588345:0.2:12,92:99.42:2686047:0.12:2,92:60.09:2713989:0.12:0,92:96.04:2078849:0.2:4,92:96.41:1478516:0.2:0,92:97.84:1766997:0.2:0
SWKS_122019P85,116:98.48,120:98.72,143:98.16,145:98.64:1476697:0.95:25,169:100.44:1733122:0.95:0,169:100.38:1492618:0.67:10,179:101.59:4126748:0.66:138,228:101.14:7339110:0.3:95,234:98.75:2588345:0.35:89,249:99.42:2686047:0.22:4,U:60.09:2713989::,259:96.04:2078849:0.37:23,268:96.41:1478516:0.42:7,271:97.84:1766997:0.42:0
SWKS_122019P87.5,66:98.48,71:98.72,70:98.16,71:98.64:1476697:1.2:0,U:100.44:1733122::,76:100.38:1492618:0.93:9,78:101.59:4126748:0.87:37,91:101.14:7339110:0.4:134,185:98.75:2588345:0.5:8,185:99.42:2686047:0.36:12,184:60.09:2713989:0.46:18,201:96.04:2078849:0.57:0,201:96.41:1478516:0.61:12,200:97.84:1766997:0.45:9
SWKS_122019P90,87:98.48,69:98.72,73:98.16,75:98.64:1476697:1.58:34,105:100.44:1733122:1.35:25,129:100.38:1492618:1.33:53,151:101.59:4126748:1.3:386,465:101.14:7339110:0.65:680,861:98.75:2588345:0.8:115,921:99.42:2686047:0.62:67,928:60.09:2713989:0.82:34,910:96.04:2078849:1.15:175,948:96.41:1478516:0.99:322,810:97.84:1766997:0.71:16
SWKS_122019P92.5,11:98.48,15:98.72,15:98.16,16:98.64:1476697:2.0:11,24:100.44:1733122:1.99:11,35:100.38:1492618:1.87:6,41:101.59:4126748:1.8:54,84:101.14:7339110:0.98:888,762:98.75:2588345:1.35:59,776:99.42:2686047:0.95:61,800:60.09:2713989:1.15:153,690:96.04:2078849:1.54:3,691:96.41:1478516:1.54:319,389:97.84:1766997:1.2:5
SWKS_122019P95,21:98.48,38:98.72,41:98.16,41:98.64:1476697:3.1:22,61:100.44:1733122:2.6:53,102:100.38:1492618:2.57:144,200:101.59:4126748:2.3:198,280:101.14:7339110:1.46:270,389:98.75:2588345:1.9:354,679:99.42:2686047:1.57:15,688:60.09:2713989:2.25:82,735:96.04:2078849:2.65:45,769:96.41:1478516:2.5:9,[769:97.84:1766997:2.23:7
SWKS_122019P97.5,26:98.48,31:98.72,43:98.16,43:98.64:1476697:3.9:3,46:100.44:1733122:3.41:28,64:100.38:1492618:3.4:23,82:101.59:4126748:3.23:25,89:101.14:7339110:1.95:82,109:98.75:2588345:2.9:72,165:99.42:2686047:2.5:63,210:60.09:2713989:3.4:15,189:96.04:2078849:3.8:10,189:96.41:1478516:3.7:8,[184:97.84:1766997:3.0:9
SWKS_122019P100,14:98.48,21:98.72,28:98.16,28:98.64:1476697:5.47:282,281:100.44:1733122:4.55:40,315:100.38:1492618:4.54:71,364:101.59:4126748:4.27:630,846:101.14:7339110:3.1:150,841:98.75:2588345:4.01:100,905:99.42:2686047:3.58:96,920:60.09:2713989:4.47:9,923:96.04:2078849:5.55:30,924:96.41:1478516:5.55:0,[924:97.84:1766997:4.4:24
SWKS_122019P105,2:98.48,2:98.72,2:98.16,2:98.64:1476697:8.4:3,U:100.44:1733122::,4:100.38:1492618:7.35:0,4:101.59:4126748:6.8:64,59:101.14:7339110:6.04:46,62:98.75:2588345:7.4:12,72:99.42:2686047:7.4:0,72:60.09:2713989:7.4:0,72:96.04:2078849:7.4:0,72:96.41:1478516:7.4:0,[72:97.84:1766997:7.4:0
SWKS_122019P110,1:98.48,1:98.72,1:98.16,1:98.64:1476697:13.11:0,1:100.44:1733122:10.9:1,0:100.38:1492618:10.9:0,0:101.59:4126748:10.9:0,0:101.14:7339110:10.9:0,0:98.75:2588345:11.0:20,20:99.42:2686047:11.0:0,20:60.09:2713989:11.0:0,20:96.04:2078849:11.0:0,20:96.41:1478516:11.0:0,20:97.84:1766997:11.0:0
SWKS_122019P115,1:98.48,1:98.72,1:98.16,1:98.64:1476697:17.66:0,U:100.44:1733122::,0:100.38:1492618:15.15:0,0:101.59:4126748:15.15:0,0:101.14:7339110:15.98:1,1:98.75:2588345:15.98:0,1:99.42:2686047:15.98:0,U:60.09:2713989::,1:96.04:2078849:15.98:0,1:96.41:1478516:15.98:0,1:97.84:1766997:15.98:0
SWKS_122019P120,0:98.48,0:98.72,0:98.16,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:18.7:2,2:101.14:7339110:18.7:0,2:98.75:2588345:18.7:0,2:99.42:2686047:18.7:0,2:60.09:2713989:18.7:0,2:96.04:2078849:18.7:0,2:96.41:1478516:18.7:0,2:97.84:1766997:18.7:0
SWKS_112219P101,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:3.67:1,1:100.38:1492618:3.74:22,21:101.59:4126748:3.59:224,211:101.14:7339110:1.76:252,193:98.75:2588345:2.8:7,187:99.42:2686047:2.52:655,793:60.09:2713989:3.5:12,793:96.04:2078849:5.3:18,501:96.41:1478516:4.22:154,[121:97.84:1766997:3.6:40
SWKS_112219P102,U,U,U,0:98.64:1476697:0.0:0,U:100.44:1733122::,0:100.38:1492618:4.37:1,1:101.59:4126748:4.0:122,69:101.14:7339110:2.3:57,55:98.75:2588345:3.63:6,51:99.42:2686047:3.4:1,51:60.09:2713989:4.7:12,50:96.04:2078849:4.7:0,24:96.41:1478516:4.7:0,[24:97.84:1766997:5.18:1
SWKS_112219P103,U,U,U,0:98.64:1476697:5.7:5,5:100.44:1733122:5.13:2,7:100.38:1492618:5.31:4,7:101.59:4126748:4.5:98,93:101.14:7339110:2.75:32,103:98.75:2588345:4.4:14,97:99.42:2686047:3.73:1,97:60.09:2713989:3.73:0,96:96.04:2078849:7.2:90,2:96.41:1478516:7.2:0,[2:97.84:1766997:7.2:0
SWKS_112219P104,U,U,U,0:98.64:1476697:6.4:5,5:100.44:1733122:6.4:0,5:100.38:1492618:6.4:0,5:101.59:4126748:4.43:1,6:101.14:7339110:4.2:13,18:98.75:2588345:4.2:0,18:99.42:2686047:4.2:0,18:60.09:2713989:4.2:0,18:96.04:2078849:7.7:0,2:96.41:1478516:7.7:0,[2:97.84:1766997:6.95:1
SWKS_112219P99,U,U,U,0:98.64:1476697:3.4:33,33:100.44:1733122:3.01:31,64:100.38:1492618:2.9:8,71:101.59:4126748:2.6:50,84:101.14:7339110:1.2:32,90:98.75:2588345:1.7:47,97:99.42:2686047:1.29:14,101:60.09:2713989:2.37:2290,1321:96.04:2078849:2.84:6,1316:96.41:1478516:2.45:502,[1186:97.84:1766997:1.28:32
SWKS_112919P101,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:3.91:2,2:100.38:1492618:3.91:0,2:101.59:4126748:3.74:12,12:101.14:7339110:2.25:28,28:98.75:2588345:2.55:2,29:99.42:2686047:2.6:11,29:60.09:2713989:3.56:13,33:96.04:2078849:4.95:3,35:96.41:1478516:4.32:150,[172:97.84:1766997:4.32:0
SWKS_112919P102,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:4.21:66,66:101.14:7339110:2.3:2,67:98.75:2588345:3.8:16,61:99.42:2686047:3.43:1,61:60.09:2713989:3.43:0,61:96.04:2078849:3.43:0,61:96.41:1478516:3.43:0,[61:97.84:1766997:3.43:0
SWKS_112919P103,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:4.5:48,25:101.14:7339110:3.5:12,33:98.75:2588345:4.69:5,31:99.42:2686047:4.69:0,31:60.09:2713989:4.69:0,22:96.04:2078849:6.0:0,22:96.41:1478516:6.0:0,[22:97.84:1766997:6.0:0
SWKS_112919P104,U,U,U,0:98.64:1476697:6.5:3,3:100.44:1733122:5.8:6,9:100.38:1492618:5.8:0,9:101.59:4126748:5.1:7,14:101.14:7339110:4.13:2,12:98.75:2588345:4.13:0,12:99.42:2686047:4.13:0,12:60.09:2713989:4.13:0,12:96.04:2078849:4.13:0,9:96.41:1478516:4.13:0,[9:97.84:1766997:4.13:0
SWKS_112919P99,U,U,U,0:98.64:1476697:3.6:11,11:100.44:1733122:3.3:12,23:100.38:1492618:3.1:2,25:101.59:4126748:2.45:10,35:101.14:7339110:1.16:23,40:98.75:2588345:2.05:32,65:99.42:2686047:1.7:12,71:60.09:2713989:2.35:7,64:96.04:2078849:2.75:0,64:96.41:1478516:3.01:3,[61:97.84:1766997:3.01:0
SWKS_120619P101,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:4.06:4,4:101.14:7339110:4.06:0,4:98.75:2588345:4.0:41,44:99.42:2686047:3.37:15,53:60.09:2713989:3.37:0,54:96.04:2078849:5.07:0,54:96.41:1478516:5.07:0,[54:97.84:1766997:5.07:0
SWKS_120619P102,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:4.6:5,3:101.14:7339110:3.1:26,29:98.75:2588345:3.1:0,29:99.42:2686047:4.02:7,36:60.09:2713989:4.02:0,35:96.04:2078849:6.82:0,35:96.41:1478516:6.82:0,[35:97.84:1766997:6.82:0
SWKS_120619P103,U,U,U,0:98.64:1476697:0.0:0,U:100.44:1733122::,0:100.38:1492618:0.0:0,0:101.59:4126748:5.12:6,6:101.14:7339110:5.12:0,6:98.75:2588345:5.4:13,17:99.42:2686047:5.4:0,17:60.09:2713989:5.4:0,17:96.04:2078849:5.4:0,17:96.41:1478516:5.4:0,[17:97.84:1766997:5.4:0
SWKS_120619P104,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,0:60.09:2713989:0.0:0,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_120619P99,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:3.8:3,3:100.38:1492618:3.8:0,3:101.59:4126748:3.0:1,3:101.14:7339110:3.27:12,15:98.75:2588345:2.75:19,23:99.42:2686047:2.75:0,23:60.09:2713989:2.85:1,22:96.04:2078849:4.26:1,23:96.41:1478516:4.26:0,[23:97.84:1766997:3.12:1
SWKS_122719P100,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:4.67:4,4:100.38:1492618:4.67:0,4:101.59:4126748:4.42:4,5:101.14:7339110:3.31:9,14:98.75:2588345:3.76:10,21:99.42:2686047:3.9:3,23:60.09:2713989:3.9:0,23:96.04:2078849:5.2:0,23:96.41:1478516:5.2:0,[23:97.84:1766997:5.25:5
SWKS_122719P101,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:5.2:1,1:101.59:4126748:4.77:2,3:101.14:7339110:3.75:21,17:98.75:2588345:3.75:0,17:99.42:2686047:3.75:0,17:60.09:2713989:5.01:10,9:96.04:2078849:6.37:0,9:96.41:1478516:6.37:0,[9:97.84:1766997:6.37:0
SWKS_122719P102,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:5.08:12,6:101.14:7339110:5.08:0,6:98.75:2588345:5.08:0,6:99.42:2686047:4.9:3,6:60.09:2713989:4.9:0,6:96.04:2078849:4.9:0,6:96.41:1478516:4.9:0,[6:97.84:1766997:4.9:0
SWKS_122719P103,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:5.1:1,1:101.14:7339110:5.1:0,1:98.75:2588345:5.1:0,1:99.42:2686047:5.1:0,1:60.09:2713989:5.1:0,1:96.04:2078849:5.1:0,1:96.41:1478516:5.1:0,[1:97.84:1766997:5.1:0
SWKS_122719P104,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,0:60.09:2713989:0.0:0,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_122719P105,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:6.25:1,1:98.75:2588345:6.25:0,1:99.42:2686047:6.25:0,U:60.09:2713989::,1:96.04:2078849:6.25:0,1:96.41:1478516:6.25:0,[1:97.84:1766997:6.25:0
SWKS_122719P106,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,0:60.09:2713989:0.0:0,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,0:97.84:1766997:0.0:0
SWKS_122719P107,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,0:60.09:2713989:0.0:0,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,0:97.84:1766997:0.0:0
SWKS_122719P94,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,0:60.09:2713989:0.0:0,6:96.04:2078849:2.55:1,6:96.41:1478516:2.2:4,[10:97.84:1766997:2.2:0
SWKS_122719P94.5,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:1.9:12,12:99.42:2686047:1.75:12,24:60.09:2713989:1.75:0,24:96.04:2078849:2.85:5,29:96.41:1478516:2.85:0,[29:97.84:1766997:2.85:0
SWKS_122719P95,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:2.72:7,4:100.38:1492618:2.72:0,4:101.59:4126748:2.52:4,7:101.14:7339110:1.46:3,9:98.75:2588345:2.15:21,28:99.42:2686047:2.15:0,28:60.09:2713989:2.15:0,29:96.04:2078849:2.95:1,28:96.41:1478516:2.95:0,[28:97.84:1766997:2.95:0
SWKS_122719P95.5,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:3.2:4,4:100.38:1492618:3.2:0,4:101.59:4126748:3.2:0,4:101.14:7339110:3.2:0,4:98.75:2588345:3.2:0,4:99.42:2686047:2.1:2,6:60.09:2713989:2.1:0,8:96.04:2078849:3.1:0,8:96.41:1478516:2.75:8,[12:97.84:1766997:2.75:0
SWKS_122719P96,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:2.25:5,5:60.09:2713989:2.39:2,9:96.04:2078849:3.45:2,11:96.41:1478516:3.5:2,[11:97.84:1766997:2.7:2
SWKS_122719P96.5,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:3.6:3,3:100.38:1492618:3.6:0,3:101.59:4126748:2.77:1,3:101.14:7339110:2.77:0,3:98.75:2588345:2.35:1,3:99.42:2686047:2.35:8,9:60.09:2713989:2.35:0,11:96.04:2078849:3.62:0,11:96.41:1478516:3.54:1,[12:97.84:1766997:2.8:1
SWKS_122719P97,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:2.78:1,1:101.14:7339110:2.78:0,1:98.75:2588345:2.75:3,3:99.42:2686047:2.55:19,22:60.09:2713989:2.55:0,23:96.04:2078849:3.4:0,23:96.41:1478516:3.4:0,[23:97.84:1766997:3.4:0
SWKS_122719P97.5,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:4.0:3,3:100.38:1492618:4.0:0,3:101.59:4126748:3.15:1,4:101.14:7339110:3.15:0,4:98.75:2588345:2.95:12,8:99.42:2686047:2.85:7,15:60.09:2713989:2.85:0,15:96.04:2078849:2.85:0,15:96.41:1478516:2.85:0,[15:97.84:1766997:2.85:0
SWKS_122719P98,U,U,U,0:98.64:1476697:0.0:0,U:100.44:1733122::,3:100.38:1492618:4.2:0,3:101.59:4126748:3.4:2,5:101.14:7339110:3.4:0,5:98.75:2588345:2.95:12,17:99.42:2686047:2.89:41,36:60.09:2713989:2.89:0,36:96.04:2078849:2.89:0,36:96.41:1478516:2.89:0,[36:97.84:1766997:2.89:0
