Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
LYFT_121319C38.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:0.0:0,U:44.86:9068778::,0:44.15:3751946:0.0:0,0:43.805:5976349:0.0:0,U:46.76:10832019:U:U,0:46.46:6353382:0.0:0
LYFT_121319C39,1:43.23:4860952:3.94:0,1:42.97:3843033:3.94:0,1:42.33:4275770:3.94:0,1:43.3:3993164:3.94:0,1:41.92:8868422:3.94:0,1:43.04:7367330:5.34:4,U:44.86:9068778::,4:44.15:3751946:5.34:0,4:43.805:5976349:5.34:0,4:46.76:10832019:5.34:0,4:46.46:6353382:5.34:0
LYFT_121319C39.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:3.9:40,40:43.3:3993164:3.9:0,40:41.92:8868422:3.9:0,40:43.04:7367330:4.9:25,U:44.86:9068778::,71:44.15:3751946:4.9:10,75:43.805:5976349:4.15:1,75:46.76:10832019:4.15:0,75:46.46:6353382:4.15:0
LYFT_121319C40,0:43.23:4860952:0.0:0,0:42.97:3843033:3.42:1,1:42.33:4275770:3.42:0,1:43.3:3993164:3.42:0,1:41.92:8868422:2.8:1,1:43.04:7367330:2.8:0,1:44.86:9068778:2.8:0,1:44.15:3751946:2.8:0,1:43.805:5976349:4.1:2,U:46.76:10832019:U:U,3:46.46:6353382:4.1:0
LYFT_121319C40.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:3.5:4,4:41.92:8868422:3.5:0,4:43.04:7367330:3.5:0,4:44.86:9068778:3.65:1,3:44.15:3751946:4.35:41,41:43.805:5976349:3.8:25,56:46.76:10832019:3.8:0,56:46.46:6353382:3.8:0
LYFT_121319C41,2:43.23:4860952:3.35:2,4:42.97:3843033:3.35:0,4:42.33:4275770:3.35:0,4:43.3:3993164:3.35:0,4:41.92:8868422:2.33:11,7:43.04:7367330:2.33:0,7:44.86:9068778:4.1:7,6:44.15:3751946:4.05:9,12:43.805:5976349:4.05:0,12:46.76:10832019:5.1:1,11:46.46:6353382:5.1:0
LYFT_121319C41.5,6:43.23:4860952:2.04:0,6:42.97:3843033:2.04:0,6:42.33:4275770:2.04:0,6:43.3:3993164:2.04:0,6:41.92:8868422:1.83:5,1:43.04:7367330:1.83:0,1:44.86:9068778:1.83:0,1:44.15:3751946:3.75:22,17:43.805:5976349:2.98:2,17:46.76:10832019:5.0:1,[17:46.46:6353382:5.0:0
LYFT_121319C42,25:43.23:4860952:2.83:0,25:42.97:3843033:2.35:5,27:42.33:4275770:2.39:5,25:43.3:3993164:2.39:0,25:41.92:8868422:1.7:4,29:43.04:7367330:2.3:2,28:44.86:9068778:4.1:4,29:44.15:3751946:3.3:35,50:43.805:5976349:3.0:2,49:46.76:10832019:3.6:11,[54:46.46:6353382:4.94:1
LYFT_121319C42.5,283:43.23:4860952:2.51:0,283:42.97:3843033:2.37:66,348:42.33:4275770:2.0:2,350:43.3:3993164:2.1:7,343:41.92:8868422:1.45:6,342:43.04:7367330:2.4:11,344:44.86:9068778:3.2:9,344:44.15:3751946:3.0:8,346:43.805:5976349:2.39:24,359:46.76:10832019:4.65:86,[315:46.46:6353382:4.53:30
LYFT_121319C43,24:43.23:4860952:2.38:15,35:42.97:3843033:2.16:3,37:42.33:4275770:1.81:5,40:43.3:3993164:1.97:11,40:41.92:8868422:1.42:13,52:43.04:7367330:2.03:17,52:44.86:9068778:2.19:1,51:44.15:3751946:2.19:0,51:43.805:5976349:2.2:2,51:46.76:10832019:2.2:0,[51:46.46:6353382:4.34:4
LYFT_121319C43.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:1.7:1,1:43.3:3993164:1.7:0,1:41.92:8868422:1.7:0,1:43.04:7367330:1.8:27,24:44.86:9068778:2.88:8,21:44.15:3751946:2.27:16,27:43.805:5976349:1.82:10,27:46.76:10832019:3.94:5,[29:46.46:6353382:4.02:19
LYFT_121319C44,17:43.23:4860952:1.77:2,17:42.97:3843033:1.71:20,17:42.33:4275770:1.36:20,37:43.3:3993164:1.62:31,45:41.92:8868422:1.25:65,74:43.04:7367330:1.77:15,80:44.86:9068778:2.68:15,81:44.15:3751946:2.09:11,88:43.805:5976349:1.66:36,101:46.76:10832019:3.4:12,[98:46.46:6353382:3.58:2
LYFT_121319C44.5,12:43.23:4860952:1.77:1,13:42.97:3843033:1.21:1,14:42.33:4275770:1.21:0,14:43.3:3993164:1.21:0,14:41.92:8868422:1.21:0,14:43.04:7367330:1.56:2,12:44.86:9068778:2.29:31,33:44.15:3751946:1.83:27,51:43.805:5976349:1.3:8,51:46.76:10832019:3.3:13,[51:46.46:6353382:3.2:1
