Symbol,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
CTSH_120619P56.5,0:60.45,0:59.89,0:60.94,0.0,0:62.07,0:61.92,0:62.26,0:63.03:2663642:0.0:0,0:62.86:1788590:0.0:0,0:62.64:1533892:0.0:0,0:62.84:2724744:0.0:0,0:62.51:1730996:0.0:0,0:63.11:2557225:0.0:0,0:63.38:2533648:0.0:0,0:63.63:2812820:0.0:0,0:63.92:2107570:0.0:0,0:63.36:1808339:0.0:0,0:63.4:2296130:0.0:0,0:63.19:3046940:0.0:0
CTSH_120619P57,0:60.45,1:59.89,1:60.94,1.0,U:62.07,1:61.92,1:62.26,1:63.03:2663642:0.41:0,1:62.86:1788590:0.41:0,1:62.64:1533892:0.41:0,1:62.84:2724744:0.41:0,1:62.51:1730996:0.41:0,1:63.11:2557225:0.41:0,1:63.38:2533648:0.41:0,U:63.63:2812820::,1:63.92:2107570:0.41:0,1:63.36:1808339:0.41:0,U:63.4:2296130:U:U,1:63.19:3046940:0.41:0
CTSH_120619P57.5,0:60.45,0:59.89,0:60.94,0.0,0:62.07,0:61.92,0:62.26,0:63.03:2663642:0.0:0,0:62.86:1788590:0.0:0,0:62.64:1533892:0.0:0,0:62.84:2724744:0.0:0,0:62.51:1730996:0.0:0,0:63.11:2557225:0.0:0,0:63.38:2533648:0.0:0,U:63.63:2812820::,0:63.92:2107570:0.0:0,U:63.36:1808339:U:U,0:63.4:2296130:0.0:0,0:63.19:3046940:0.0:0
CTSH_120619P58,0:60.45,0:59.89,0:60.94,0.0,0:62.07,0:61.92,0:62.26,0:63.03:2663642:0.0:0,0:62.86:1788590:0.0:0,0:62.64:1533892:0.0:0,0:62.84:2724744:0.0:0,0:62.51:1730996:0.0:0,0:63.11:2557225:0.0:0,0:63.38:2533648:0.0:0,0:63.63:2812820:0.0:0,0:63.92:2107570:0.0:0,0:63.36:1808339:0.0:0,0:63.4:2296130:0.0:0,0:63.19:3046940:0.0:0
CTSH_120619P58.5,0:60.45,0:59.89,0:60.94,0.0,0:62.07,0:61.92,0:62.26,0:63.03:2663642:0.0:0,0:62.86:1788590:0.0:0,0:62.64:1533892:0.0:0,0:62.84:2724744:0.0:0,0:62.51:1730996:0.0:0,0:63.11:2557225:0.0:0,0:63.38:2533648:0.0:0,0:63.63:2812820:0.0:0,0:63.92:2107570:0.0:0,0:63.36:1808339:0.0:0,0:63.4:2296130:0.0:0,[0:63.19:3046940:0.0:0
CTSH_120619P59,0:60.45,0:59.89,0:60.94,0.0,0:62.07,0:61.92,0:62.26,0:63.03:2663642:0.0:0,0:62.86:1788590:0.0:0,0:62.64:1533892:0.0:0,0:62.84:2724744:0.0:0,0:62.51:1730996:0.0:0,0:63.11:2557225:0.0:0,0:63.38:2533648:0.0:0,0:63.63:2812820:0.0:0,0:63.92:2107570:0.0:0,0:63.36:1808339:0.0:0,0:63.4:2296130:0.0:0,[0:63.19:3046940:0.0:0
CTSH_120619P59.5,0:60.45,0:59.89,0:60.94,0.0,0:62.07,0:61.92,0:62.26,0:63.03:2663642:0.0:0,0:62.86:1788590:0.0:0,0:62.64:1533892:0.0:0,0:62.84:2724744:0.0:0,0:62.51:1730996:0.0:0,0:63.11:2557225:0.0:0,0:63.38:2533648:0.0:0,U:63.63:2812820::,0:63.92:2107570:0.0:0,U:63.36:1808339:U:U,0:63.4:2296130:0.0:0,[0:63.19:3046940:0.0:0
CTSH_120619P60,0:60.45,0:59.89,0:60.94,0.0,1:62.07,1:61.92,1:62.26,1:63.03:2663642:0.95:0,1:62.86:1788590:0.95:0,1:62.64:1533892:0.95:0,1:62.84:2724744:0.95:0,1:62.51:1730996:0.95:0,1:63.11:2557225:0.95:0,1:63.38:2533648:0.95:0,1:63.63:2812820:0.95:0,1:63.92:2107570:0.95:0,U:63.36:1808339:U:U,1:63.4:2296130:0.95:0,[1:63.19:3046940:0.95:0
CTSH_120619P60.5,0:60.45,0:59.89,0:60.94,0.0,0:62.07,0:61.92,0:62.26,0:63.03:2663642:0.0:0,0:62.86:1788590:0.0:0,0:62.64:1533892:0.0:0,0:62.84:2724744:0.0:0,0:62.51:1730996:0.0:0,0:63.11:2557225:0.0:0,0:63.38:2533648:0.0:0,0:63.63:2812820:0.0:0,0:63.92:2107570:0.0:0,0:63.36:1808339:0.0:0,0:63.4:2296130:0.0:0,[0:63.19:3046940:0.0:0
CTSH_120619P61,0:60.45,0:59.89,0:60.94,0.0,0:62.07,3:61.92,3:62.26,3:63.03:2663642:1.02:0,3:62.86:1788590:1.02:0,3:62.64:1533892:1.02:0,3:62.84:2724744:1.02:0,3:62.51:1730996:1.02:0,3:63.11:2557225:1.02:0,3:63.38:2533648:1.02:0,3:63.63:2812820:1.02:0,3:63.92:2107570:1.02:0,3:63.36:1808339:1.02:0,3:63.4:2296130:1.02:0,[3:63.19:3046940:1.02:0
