Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
IRBT_121319C49.5,2:49.32:924324:2.55:2,4:49.24:771657:2.7:1,3:47.68:1372582:2.7:0,3:44.91:2058638:0.85:6,5:44.93:1354224:0.82:1,5:45.13:929609:0.82:0,5:46.68:1218471:0.82:0,5:46.41:775660:0.82:0,5:273.0:891144:0.82:0,5:46.02:705222:0.82:0,[5:46.51:683008:0.82:0
IRBT_121319C50,2:49.32:924324:2.75:0,2:49.24:771657:2.25:5,7:47.68:1372582:2.2:1,6:44.91:2058638:1.25:15,14:44.93:1354224:0.83:1,15:45.13:929609:0.83:0,15:46.68:1218471:0.93:11,26:46.41:775660:0.93:0,U:273.0:891144:U:U,26:46.02:705222:0.93:0,[26:46.51:683008:0.82:2
IRBT_121319C50.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,U:46.02:705222:U:U,[0:46.51:683008:0.0:0
IRBT_121319C51,4:49.32:924324:2.6:0,4:49.24:771657:2.6:0,4:47.68:1372582:2.6:0,4:44.91:2058638:0.76:1,3:44.93:1354224:0.76:0,3:45.13:929609:0.76:0,3:46.68:1218471:0.76:0,3:46.41:775660:0.76:0,U:273.0:891144:U:U,3:46.02:705222:0.76:0,[3:46.51:683008:0.76:0
IRBT_121319C51.5,2:49.32:924324:3.2:0,2:49.24:771657:3.2:0,2:47.68:1372582:1.3:1,1:44.91:2058638:1.3:0,1:44.93:1354224:1.3:0,1:45.13:929609:1.3:0,1:46.68:1218471:1.3:0,:46.41:775660:U:U,1:273.0:891144:1.3:0,1:46.02:705222:1.3:0,[1:46.51:683008:1.3:0
IRBT_121319C52,1:49.32:924324:1.62:0,1:49.24:771657:1.42:3,4:47.68:1372582:1.42:0,4:44.91:2058638:0.42:1,3:44.93:1354224:0.42:0,3:45.13:929609:0.42:0,U:46.68:1218471::,4:46.41:775660:0.5:0,U:273.0:891144:U:U,U:46.02:705222:U:U,4:46.51:683008:0.5:0
IRBT_121319C52.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.71:1,1:44.93:1354224:0.71:0,1:45.13:929609:0.71:0,1:46.68:1218471:0.71:0,:46.41:775660:U:U,U:273.0:891144:U:U,1:46.02:705222:0.71:0,U:46.51:683008:U:U
IRBT_121319C53,2:49.32:924324:1.9:0,2:49.24:771657:1.18:4,6:47.68:1372582:0.7:20,16:44.91:2058638:0.43:1,15:44.93:1354224:0.43:0,15:45.13:929609:0.45:5,U:46.68:1218471::,:46.41:775660:U:U,20:273.0:891144:0.45:0,U:46.02:705222:U:U,19:46.51:683008:0.35:0
IRBT_121319C53.5,16:49.32:924324:1.3:0,16:49.24:771657:1.3:0,16:47.68:1372582:1.3:0,16:44.91:2058638:1.3:0,16:44.93:1354224:1.3:0,16:45.13:929609:1.3:0,U:46.68:1218471::,16:46.41:775660:1.3:0,U:273.0:891144:0.0:0:273.0:891144:.:U,16:46.02:705222:1.3:0,16:46.51:683008:1.3:0
IRBT_121319C54,2:49.32:924324:1.3:0,2:49.24:771657:0.9:8,2:47.68:1372582:0.9:0,2:44.91:2058638:0.63:1,3:44.93:1354224:0.63:0,3:45.13:929609:0.63:0,U:46.68:1218471::,3:46.41:775660:0.63:0,U:273.0:891144:U:U,3:46.02:705222:0.63:0,3:46.51:683008:0.63:0
IRBT_122019C30,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,U:46.68:1218471::,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_122019C35,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,U:46.68:1218471::,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_122019C40,150:49.32:924324:10.27:0,150:49.24:771657:10.27:0,150:47.68:1372582:10.27:0,150:44.91:2058638:10.27:0,150:44.93:1354224:6.31:8,150:45.13:929609:6.31:0,150:46.68:1218471:7.19:1,150:46.41:775660:7.19:0,150:273.0:891144:6.89:1,149:46.02:705222:6.89:0,149:46.51:683008:6.05:50
IRBT_122019C45,387:49.32:924324:5.6:0,387:49.24:771657:5.6:9,387:47.68:1372582:5.0:8,384:44.91:2058638:2.85:56,390:44.93:1354224:2.5:35,408:45.13:929609:2.65:12,409:46.68:1218471:3.38:51,410:46.41:775660:3.18:2,U:273.0:891144:U:U,417:46.02:705222:2.9:2,[418:46.51:683008:3.2:11
IRBT_122019C50,1470:49.32:924324:2.7:39,1469:49.24:771657:2.2:27,1476:47.68:1372582:1.8:31,1495:44.91:2058638:0.95:141,1576:44.93:1354224:0.95:205,1556:45.13:929609:0.94:27,1575:46.68:1218471:1.25:91,1624:46.41:775660:1.15:59,1639:273.0:891144:0.9:22,1630:46.02:705222:1.07:32,[1635:46.51:683008:1.15:105
IRBT_122019C55,1170:49.32:924324:1.1:31,1164:49.24:771657:0.8:44,1166:47.68:1372582:0.6:14,1155:44.91:2058638:0.3:51,1152:44.93:1354224:0.35:806,1143:45.13:929609:0.3:15,1143:46.68:1218471:0.45:1112,2123:46.41:775660:0.32:14,2123:273.0:891144:0.37:11,2127:46.02:705222:0.35:9,2122:46.51:683008:0.35:53
IRBT_122019C60,1248:49.32:924324:0.4:9,1257:49.24:771657:0.35:2,1259:47.68:1372582:0.25:3,1260:44.91:2058638:0.15:96,1334:44.93:1354224:0.2:42,1333:45.13:929609:0.15:101,1433:46.68:1218471:0.16:62,1412:46.41:775660:0.16:0,U:273.0:891144:U:U,1413:46.02:705222:0.1:0,1413:46.51:683008:0.15:1
IRBT_122019C65,1182:49.32:924324:0.15:5,1183:49.24:771657:0.15:0,1183:47.68:1372582:0.1:1,1184:44.91:2058638:0.05:29,1184:44.93:1354224:0.05:1,1185:45.13:929609:0.07:1,U:46.68:1218471::,:46.41:775660:U:U,U:273.0:891144:U:U,U:46.02:705222:U:U,1182:46.51:683008:0.13:0
IRBT_122019C70,1417:49.32:924324:0.15:0,1417:49.24:771657:0.05:2,1415:47.68:1372582:0.05:3,1415:44.91:2058638:0.05:0,1415:44.93:1354224:0.05:0,1415:45.13:929609:0.05:2,1414:46.68:1218471:0.05:3,1411:46.41:775660:0.05:0,1411:273.0:891144:0.05:0,U:46.02:705222:U:U,1411:46.51:683008:0.05:0
IRBT_122019C75,235:49.32:924324:0.05:0,235:49.24:771657:0.05:0,235:47.68:1372582:0.05:0,235:44.91:2058638:0.05:0,235:44.93:1354224:0.05:3,235:45.13:929609:0.05:5,240:46.68:1218471:0.05:0,240:46.41:775660:0.05:0,U:273.0:891144:U:U,U:46.02:705222:U:U,240:46.51:683008:0.05:0
IRBT_122019C80,454:49.32:924324:0.03:0,454:49.24:771657:0.03:0,454:47.68:1372582:0.03:0,454:44.91:2058638:0.03:0,454:44.93:1354224:0.03:0,454:45.13:929609:0.03:0,U:46.68:1218471::,:46.41:775660:U:U,454:273.0:891144:0.03:0,454:46.02:705222:0.03:0,U:46.51:683008:U:U
IRBT_122019C85,220:49.32:924324:0.05:0,220:49.24:771657:0.05:0,220:47.68:1372582:0.05:0,220:44.91:2058638:0.05:0,220:44.93:1354224:0.05:0,220:45.13:929609:0.05:0,220:46.68:1218471:0.05:0,220:46.41:775660:0.05:0,220:273.0:891144:0.05:0,220:46.02:705222:0.05:0,220:46.51:683008:0.05:5
IRBT_122019C90,500:49.32:924324:0.05:0,500:49.24:771657:0.05:0,500:47.68:1372582:0.05:0,500:44.91:2058638:0.05:0,500:44.93:1354224:0.05:0,500:45.13:929609:0.05:0,U:46.68:1218471::,500:46.41:775660:0.05:0,500:273.0:891144:0.05:0,500:46.02:705222:0.05:0,500:46.51:683008:0.05:0
IRBT_122019C95,99:49.32:924324:0.19:0,99:49.24:771657:0.19:0,99:47.68:1372582:0.19:0,99:44.91:2058638:0.19:0,99:44.93:1354224:0.19:0,99:45.13:929609:0.19:0,U:46.68:1218471::,99:46.41:775660:0.19:0,U:273.0:891144:U:U,99:46.02:705222:0.19:0,99:46.51:683008:0.19:0
IRBT_122019C100,101:49.32:924324:0.05:0,101:49.24:771657:0.05:0,101:47.68:1372582:0.05:0,101:44.91:2058638:0.05:0,101:44.93:1354224:0.05:0,101:45.13:929609:0.05:0,101:46.68:1218471:0.05:0,101:46.41:775660:0.05:0,101:273.0:891144:0.05:0,U:46.02:705222:U:U,101:46.51:683008:0.05:0
IRBT_122019C105,212:49.32:924324:0.25:0,212:49.24:771657:0.25:0,212:47.68:1372582:0.25:0,212:44.91:2058638:0.25:0,212:44.93:1354224:0.25:0,212:45.13:929609:0.25:0,212:46.68:1218471:0.25:0,212:46.41:775660:0.25:0,212:273.0:891144:0.25:0,212:46.02:705222:0.25:0,212:46.51:683008:0.25:0
IRBT_122019C110,33:49.32:924324:0.13:0,33:49.24:771657:0.13:0,33:47.68:1372582:0.13:0,33:44.91:2058638:0.13:0,33:44.93:1354224:0.13:0,33:45.13:929609:0.13:0,U:46.68:1218471::,:46.41:775660:U:U,U:273.0:891144:U:U,33:46.02:705222:0.13:0,33:46.51:683008:0.13:0
IRBT_122019C115,74:49.32:924324:3.5:0,74:49.24:771657:3.5:0,74:47.68:1372582:3.5:0,74:44.91:2058638:3.5:0,74:44.93:1354224:3.5:0,74:45.13:929609:3.5:0,74:46.68:1218471:3.5:0,74:46.41:775660:3.5:0,74:273.0:891144:3.5:0,74:46.02:705222:3.5:0,74:46.51:683008:3.5:0
IRBT_122019C120,203:49.32:924324:0.03:0,203:49.24:771657:0.03:0,203:47.68:1372582:0.03:0,203:44.91:2058638:0.05:2,201:44.93:1354224:0.05:0,201:45.13:929609:0.05:0,U:46.68:1218471::,:46.41:775660:U:U,201:273.0:891144:0.05:0,201:46.02:705222:0.05:0,201:46.51:683008:0.05:0
IRBT_122019C125,31:49.32:924324:0.15:0,31:49.24:771657:0.15:0,31:47.68:1372582:0.15:0,31:44.91:2058638:0.15:0,31:44.93:1354224:0.15:0,31:45.13:929609:0.15:0,31:46.68:1218471:0.15:0,31:46.41:775660:0.15:0,31:273.0:891144:0.15:0,31:46.02:705222:0.15:0,31:46.51:683008:0.15:0
IRBT_122719C44.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122719C45,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,U:273.0:891144:U:U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122719C45.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,U:273.0:891144:U:U,1:46.02:705222:2.6:0,[1:46.51:683008:2.6:0
IRBT_122719C46,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:2.5:1,1:45.13:929609:2.55:1,2:46.68:1218471:2.55:0,2:46.41:775660:2.7:3,5:273.0:891144:2.7:0,U:46.02:705222:U:U,[5:46.51:683008:2.7:0
IRBT_122719C46.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:2.7:3,3:44.93:1354224:2.7:0,3:45.13:929609:2.7:0,3:46.68:1218471:2.7:0,3:46.41:775660:2.7:0,U:273.0:891144:U:U,3:46.02:705222:2.7:0,[3:46.51:683008:2.7:0
IRBT_122719C47,0:49.32:924324:4.54:1,1:49.24:771657:4.54:0,1:47.68:1372582:4.54:0,1:44.91:2058638:4.54:0,1:44.93:1354224:4.54:0,1:45.13:929609:2.14:1,2:46.68:1218471:2.14:0,2:46.41:775660:2.14:0,2:273.0:891144:2.14:0,2:46.02:705222:2.14:0,[2:46.51:683008:2.14:0
IRBT_122719C47.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:2.55:1,1:44.93:1354224:2.55:0,1:45.13:929609:2.55:0,1:46.68:1218471:2.55:0,1:46.41:775660:2.55:0,1:273.0:891144:2.55:0,U:46.02:705222:U:U,[1:46.51:683008:2.55:0
IRBT_122719C48,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:2.7:1,1:44.91:2058638:2.7:0,1:44.93:1354224:2.7:0,1:45.13:929609:2.7:0,1:46.68:1218471:1.8:45,46:46.41:775660:2.0:1,47:273.0:891144:2.0:0,47:46.02:705222:2.0:0,[47:46.51:683008:2.0:0
IRBT_122719C48.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122719C49,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:1.45:1,1:46.68:1218471:1.45:0,1:46.41:775660:1.45:0,1:273.0:891144:1.45:0,1:46.02:705222:1.45:0,[1:46.51:683008:1.45:0
IRBT_122719C49.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:1.35:19
IRBT_122719C50,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:2.76:1,1:44.91:2058638:1.07:4,2:44.93:1354224:1.07:0,2:45.13:929609:1.1:6,8:46.68:1218471:1.3:3,10:46.41:775660:1.3:0,10:273.0:891144:1.13:4,9:46.02:705222:1.1:3,[12:46.51:683008:1.1:0
IRBT_122719C50.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:1.3:1,1:46.41:775660:1.3:0,1:273.0:891144:1.3:0,1:46.02:705222:1.3:0,[1:46.51:683008:1.3:0
IRBT_122719C51,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.9:5,5:46.68:1218471:0.9:0,5:46.41:775660:0.9:0,U:273.0:891144:U:U,5:46.02:705222:0.9:0,[5:46.51:683008:0.9:0
IRBT_122719C51.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:1.5:5,5:44.93:1354224:1.5:0,5:45.13:929609:1.5:0,5:46.68:1218471:1.1:1,6:46.41:775660:1.1:0,6:273.0:891144:1.1:0,6:46.02:705222:1.1:0,[6:46.51:683008:1.1:0
IRBT_122719C52,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.86:6,5:46.41:775660:0.77:1,U:273.0:891144:U:U,7:46.02:705222:0.81:0,7:46.51:683008:0.81:0
IRBT_122719C52.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.71:1,1:273.0:891144:0.71:0,1:46.02:705222:0.71:0,1:46.51:683008:0.71:0
IRBT_122719C53,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.55:2,2:44.93:1354224:0.55:0,2:45.13:929609:0.55:0,2:46.68:1218471:0.55:0,2:46.41:775660:0.55:0,2:273.0:891144:0.55:0,2:46.02:705222:0.55:0,2:46.51:683008:0.55:0
IRBT_122719C53.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,U:46.68:1218471::,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,U:46.02:705222:U:U,0:46.51:683008:0.0:0
IRBT_122719C54,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.39:2,2:45.13:929609:0.39:0,2:46.68:1218471:0.58:1,3:46.41:775660:0.58:0,U:273.0:891144:U:U,7:46.02:705222:0.49:0,7:46.51:683008:0.49:0
IRBT_112219C41,U,U,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,:46.41:775660:U:U,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_112219C42,U,U,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:3.4:20,10:46.68:1218471:3.4:0,10:46.41:775660:3.4:0,U:273.0:891144:U:U,U:46.02:705222:U:U,[10:46.51:683008:3.4:0
IRBT_112219C42.5,U,U,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:3.3:10,5:46.41:775660:3.3:0,5:273.0:891144:3.3:0,U:46.02:705222:.:U,[5:46.51:683008:3.3:0
IRBT_112919C41,U,U,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_112919C42,U,U,0:47.68:1372582:0.0:0,0:44.91:2058638:3.65:25,25:44.93:1354224:3.8:1,25:45.13:929609:3.8:0,25:46.68:1218471:3.8:0,25:46.41:775660:3.8:0,25:273.0:891144:3.8:0,25:46.02:705222:3.8:0,[25:46.51:683008:3.8:0
IRBT_112919C42.5,U,U,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_120619C43,U,U,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,U:273.0:891144:U:U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_120619C43.5,U,U,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,U:273.0:891144:U:U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_120619C44,U,U,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:273.0:891144:3.1:1,1:46.02:705222:3.1:0,[1:46.51:683008:2.68:60
IRBT_121319C43,U,U,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,U:273.0:891144:.:U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_121319C43.5,U,U,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,U:273.0:891144:U:U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_121319C44,U,U,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,U:273.0:891144:U:U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122719C43,U,U,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,U:273.0:891144:U:U,U:46.02:705222:U:U,[0:46.51:683008:0.0:0
IRBT_122719C43.5,U,U,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,U:46.02:705222:U:U,[0:46.51:683008:0.0:0
IRBT_122719C44,U,U,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_112219C35,U,U,U,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,:46.41:775660:U:U,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_112219C40,U,U,U,1:44.91:2058638:9.5:0,1:44.93:1354224:9.5:0,1:45.13:929609:9.5:0,1:46.68:1218471:9.5:0,1:46.41:775660:9.5:0,1:273.0:891144:9.5:0,1:46.02:705222:9.5:0,1:46.51:683008:9.5:0
IRBT_112919C35,U,U,U,0:44.91:2058638:20.7:0,0:44.93:1354224:20.7:0,0:45.13:929609:20.7:0,0:46.68:1218471:20.7:0,0:46.41:775660:20.7:0,0:273.0:891144:20.7:0,0:46.02:705222:20.7:0,0:46.51:683008:20.7:0
IRBT_112919C40,U,U,U,0:44.91:2058638:5.37:28,28:44.93:1354224:6.2:3,25:45.13:929609:6.2:0,25:46.68:1218471:6.2:0,25:46.41:775660:6.2:0,25:273.0:891144:6.2:0,25:46.02:705222:6.2:0,25:46.51:683008:6.2:0
IRBT_120619C35,U,U,U,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,U:46.68:1218471::,0:46.41:775660:0.0:0,U:273.0:891144:U:U,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_120619C40,U,U,U,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,U:46.51:683008:U:U
IRBT_120619C41,U,U,U,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,U:46.68:1218471::,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,U:46.02:705222:U:U,U:46.51:683008:.1:U
IRBT_120619C42,U,U,U,0:44.91:2058638:0.0:0,0:44.93:1354224:4.2:1,1:45.13:929609:4.3:1,2:46.68:1218471:4.3:0,2:46.41:775660:4.3:0,2:273.0:891144:4.8:2,1:46.02:705222:4.8:0,[1:46.51:683008:4.8:0
IRBT_120619C42.5,U,U,U,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,U:46.02:705222:U:U,[0:46.51:683008:0.0:0
IRBT_121319C35,U,U,U,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_121319C40,U,U,U,0:44.91:2058638:5.88:100,100:44.93:1354224:5.88:0,100:45.13:929609:5.88:0,100:46.68:1218471:5.88:0,100:46.41:775660:5.88:0,100:273.0:891144:5.88:0,100:46.02:705222:5.88:0,100:46.51:683008:5.88:0
IRBT_121319C41,U,U,U,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,U:46.68:1218471::,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,U:46.02:705222:U:U,0:46.51:683008:0.0:0
IRBT_121319C41.5,U,U,U,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,U:273.0:891144:U:U,U:46.02:705222:U:U,0:46.51:683008:0.0:0
IRBT_121319C42,U,U,U,0:44.91:2058638:4.32:100,100:44.93:1354224:4.32:0,100:45.13:929609:4.32:0,100:46.68:1218471:4.32:0,100:46.41:775660:4.32:0,100:273.0:891144:4.32:0,100:46.02:705222:4.32:0,[100:46.51:683008:4.32:0
IRBT_121319C42.5,U,U,U,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122719C35,U,U,U,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,U:46.68:1218471::,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_122719C40,U,U,U,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,U:46.68:1218471:.4:11,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_122719C42,U,U,U,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:4.81:1,1:46.68:1218471:4.81:0,1:46.41:775660:4.81:0,1:273.0:891144:4.81:0,1:46.02:705222:4.81:0,[1:46.51:683008:4.81:0
IRBT_122719C42.5,U,U,U,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,U:273.0:891144:U:U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_011720C30,U,U,U,U,15:44.93:1354224:92.26:0,15:45.13:929609:92.26:0,15:46.68:1218471:92.26:0,15:46.41:775660:92.26:0,U:273.0:891144:U:U,15:46.02:705222:92.26:0,[15:46.51:683008:92.26:0
